,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Distribution,FlippingMomentum
250,../shapes/Musical_Instrument/m641.obj,1864,[0.17692297 0.09079295 0.37998142],[0.17692297 0.09079295 0.37998142],[1. 1. 1.],0.28641209502859344,1.002448742879156,[0.025   0.33061 0.025   0.1199  0.025   0.975  ],[0. 0. 0.],3600,Musical_Instrument,Triangle,"[[ 0.00187866 -0.99994709  0.01011341]
 [-0.00111112  0.01011134  0.99994826]
 [ 0.99999762  0.0018898   0.00109206]]",[0.09076115 0.00356269 0.00075548],2340.0913732675317,"[np.float64(123.78377048655074), np.float64(31.79639345316988), np.float64(826.7602490473155)]"
251,../shapes/Musical_Instrument/m644.obj,20116,[0.16663455 0.42794434 0.66553917],[0.16663455 0.42794434 0.66553917],[1. 1. 1.],0.1523152459021424,1.2674216490623789,[0.025    0.575796 0.025    0.657836 0.025    0.975   ],[0. 0. 0.],39589,Musical_Instrument,Triangle,"[[-7.03996664e-01  6.87541925e-01  1.77974151e-01]
 [ 7.10202836e-01  6.81253200e-01  1.77499322e-01]
 [-7.92765444e-04 -2.51356678e-01  9.67894205e-01]]",[0.02248108 0.00636484 0.01273584],60136.05681207083,"[np.float64(1617.7450501514722), np.float64(7882.641587187936), np.float64(17949.419990225742)]"
252,../shapes/Musical_Instrument/m645.obj,362,[0.33523723 0.31593341 0.63342579],[0.33523723 0.31593341 0.63342579],[1. 1. 1.],0.2789321183089237,1.3286758104820002,[0.025    0.635996 0.025    0.724688 0.025    0.975   ],[0. 0. 0.],266,Musical_Instrument,Triangle,"[[-0.11674458  0.99231516  0.04100402]
 [ 0.94909433  0.12363122 -0.28971585]
 [ 0.29255881 -0.00509392  0.95623397]]",[0.01100226 0.0345728  0.05196015],60.69158517372727,"[np.float64(38.25921697709791), np.float64(29.69366644419505), np.float64(113.45358061630559)]"
253,../shapes/NonWheelChair/D00101.obj,10766,[-0.0361814  0.0094893  0.0463799],[-0.0361814  0.0094893  0.0463799],[1. 1. 1.],0.4241989543927286,2.136506942372526,[-0.719773  0.981061 -0.518472  0.342373 -0.621309  0.343456],[0. 0. 0.],20160,NonWheelChair,Triangle,"[[ 0.99928734 -0.03767904 -0.0022597 ]
 [-0.01093977 -0.23179892 -0.97270221]
 [-0.03612669 -0.97203372  0.23204593]]",[0.16147526 0.02704204 0.03627543],24.92617050933178,"[np.float64(-381.14474608537364), np.float64(12.287790243740977), np.float64(49.89211468336901)]"
254,../shapes/NonWheelChair/D00914.obj,1931,[0.04397462 0.10869163 0.00333356],[0.04397462 0.10869163 0.00333356],[1. 1. 1.],0.5093538959023157,2.1826428188675306,[-0.932452  0.714248 -0.315392  0.815853 -0.432939  0.446034],[0. 0. 0.],3784,NonWheelChair,Triangle,"[[ 0.83433743 -0.54497594  0.08295946]
 [-0.54389777 -0.83833173 -0.03708266]
 [-0.0897567   0.01418201  0.99586274]]",[0.11003871 0.09047356 0.08619618],16.77357040833512,"[np.float64(115.75010864666329), np.float64(325.20500602984185), np.float64(-2.383405942717362)]"
255,../shapes/NonWheelChair/m800.obj,116,[0.36895305 0.43925223 0.3657747 ],[0.36895305 0.43925223 0.3657747 ],[1. 1. 1.],0.366717933321861,1.374879570932669,[0.025    0.727778 0.025    0.975    0.025    0.727778],[0. 0. 0.],190,NonWheelChair,Triangle,"[[ 0.67613135  0.69221795  0.25235036]
 [ 0.32373838  0.0285489  -0.94571582]
 [ 0.66184579 -0.72112362  0.20479471]]",[0.02455235 0.04770243 0.07612973],4.811431972477207,"[np.float64(31.652133193558786), np.float64(48.84295190803133), np.float64(31.05554618444356)]"
256,../shapes/NonWheelChair/m808.obj,842,[0.2881138  0.57237072 0.19682803],[0.2881138  0.57237072 0.19682803],[1. 1. 1.],0.32751493809570065,1.2403694428878842,[0.025    0.550853 0.025    0.975    0.025    0.624579],[0. 0. 0.],1344,NonWheelChair,Triangle,"[[ 0.00139134  0.99998635  0.00503702]
 [ 0.8491718  -0.0038416   0.52810273]
 [-0.52811487 -0.00354252  0.84916555]]",[0.08629855 0.02215816 0.01857818],11.13895071507663,"[np.float64(138.946391219521), np.float64(590.0348220747549), np.float64(90.6792675346781)]"
257,../shapes/NonWheelChair/m818.obj,76,[0.38049913 0.475      0.40085374],[0.38049913 0.475      0.40085374],[1. 1. 1.],0.41891435316289516,1.3541590438024627,[0.025    0.707366 0.025    0.975    0.025    0.707366],[0. 0. 0.],120,NonWheelChair,Triangle,"[[-1.69040920e-01 -9.24291547e-01  3.42213829e-01]
 [-8.96560398e-01 -1.99798425e-05 -4.42921498e-01]
 [-4.09395433e-01  3.81687224e-01  8.28679819e-01]]",[0.09598039 0.05466149 0.04207367],5.769482100064673,"[np.float64(21.95389051239823), np.float64(32.69786805555555), np.float64(23.403818050508892)]"
258,../shapes/NonWheelChair/m823.obj,440,[0.45189558 0.5463815  0.2862978 ],[0.45189558 0.5463815  0.2862978 ],[1. 1. 1.],0.3988183782031799,1.2477423455906271,[0.025    0.642458 0.025    0.975    0.025    0.547596],[0. 0. 0.],812,NonWheelChair,Triangle,"[[-5.09546257e-01 -8.60443264e-01  3.41303745e-05]
 [-8.60443265e-01  5.09546257e-01 -7.42093788e-06]
 [ 1.10057086e-05  3.31485620e-05  9.99999999e-01]]",[0.10207589 0.03189423 0.04387513],24.346410180279648,"[np.float64(202.15108539855265), np.float64(299.95159289406587), np.float64(100.3390141803888)]"
259,../shapes/PianoBoard/D00253.obj,719,[0.76002498 1.28316929 0.45610406],[0.76002498 1.28316929 0.45610406],[1. 1. 1.],1.1287956255573015,3.084578980995624,[ 0.      1.0244 -0.015   2.5757  0.      1.3242],[0. 0. 0.],4338,PianoBoard,Triangle,"[[-0.95260208 -0.30420973  0.00239162]
 [-0.00168562 -0.00258336 -0.99999524]
 [-0.30421446  0.95260158 -0.00194813]]",[0.06711156 0.20331497 1.15632286],520.8988392060679,"[np.float64(2734.332268974588), np.float64(11866.240750567396), np.float64(1706.565100717906)]"
260,../shapes/PianoBoard/D00381.obj,735,[2.74925842 0.34435163 0.74088196],[2.74925842 0.34435163 0.74088196],[1. 1. 1.],0.3420744412035453,1.6015968919278658,[2.082094 3.43234  0.258152 0.571913 0.       0.802186],[0. 0. 0.],5196,PianoBoard,Triangle,"[[ 0.99998516 -0.00531697  0.00118938]
 [-0.00350475 -0.46060278  0.88759945]
 [ 0.00417151  0.88759045  0.46061458]]",[0.14156657 0.00812683 0.00490907],241.0121003832291,"[np.float64(40029.01461433298), np.float64(613.0987720425209), np.float64(2892.783138522716)]"
261,../shapes/PianoBoard/D00623.obj,5694,[0.79855106 0.12405107 0.62020487],[0.79855106 0.12405107 0.62020487],[1. 1. 1.],0.5795061523552384,1.8955133257012187,[-0.00323212  1.52723    -0.117475    0.593195    0.          0.863484  ],[0. 0. 0.],32637,PianoBoard,Triangle,"[[ 0.99957843  0.02162214 -0.01937656]
 [ 0.01237474 -0.92100154 -0.38936234]
 [ 0.02626469 -0.38895842  0.92088084]]",[0.28374876 0.03399757 0.06486555],9068.010198990807,"[np.float64(29436.70415622373), np.float64(1446.368897132953), np.float64(15105.419370128457)]"
262,../shapes/PianoBoard/D00721.obj,1228,[1.95418612 1.00523814 1.14245562],[1.95418612 1.00523814 1.14245562],[1. 1. 1.],1.2674637292200308,5.002695521292696,[ 0.        2.300288 -0.0254    3.721943  0.        2.386013],[0. 0. 0.],7260,PianoBoard,Triangle,"[[ 0.12927797 -0.98202331  0.13754061]
 [-0.98960153 -0.1189491   0.08086984]
 [ 0.06305574  0.14656509  0.98718927]]",[1.56476715 0.11939284 0.26339726],3098.3107837033685,"[np.float64(28914.74266881039), np.float64(18675.608446965354), np.float64(11550.300726956271)]"
263,../shapes/PianoBoard/D00966.obj,2105,[ 2.77634114 10.7732032   1.29951445],[ 2.77634114 10.7732032   1.29951445],[1. 1. 1.],3.5454015472678075,19.9164820437747,[ 0.    12.519  0.    13.9    0.     6.836],[0. 0. 0.],5970,PianoBoard,Triangle,"[[ 0.76375744 -0.64517499  0.0205865 ]
 [-0.64499122 -0.76403343 -0.01546725]
 [-0.02570786  0.00146489  0.99966843]]",[12.02210389  5.16293272  0.397548  ],917.7927679772312,"[np.float64(6818.17147587268), np.float64(857809.7941966287), np.float64(11567.711111724924)]"
264,../shapes/PlantIndoors/D00379.obj,31824,[-0.16368574  0.03808838 -0.0255043 ],[-0.16368574  0.03808838 -0.0255043 ],[1. 1. 1.],0.4589680955975978,2.789902215675847,[-0.895974  0.794052 -0.861116  0.676995 -0.88025   0.720244],[0. 0. 0.],10608,PlantIndoors,Triangle,"[[ 0.98105337  0.14154421  0.13228578]
 [ 0.18345445 -0.45921247 -0.86917684]
 [ 0.06227967 -0.87697727  0.47647886]]",[0.10694475 0.07473486 0.07225252],87.10306984111482,"[np.float64(-902.0045420777909), np.float64(38.21639330468303), np.float64(-152.995502327672)]"
265,../shapes/PlantIndoors/m1003.obj,8453,[0.4977252  0.58757924 0.47644124],[0.4977252  0.58757924 0.47644124],[1. 1. 1.],0.2685675022112837,1.630695773326527,[0.025    0.961288 0.025    0.975    0.025    0.963101],[0. 0. 0.],10544,PlantIndoors,Triangle,"[[-0.32499826 -0.77269375  0.54527104]
 [-0.94288411  0.22016902 -0.2499903 ]
 [-0.07311415  0.59537381  0.80011521]]",[0.03343073 0.02584656 0.02675572],1368.4057107454155,"[np.float64(2877.728516768645), np.float64(3832.4711551336986), np.float64(2655.7503375690108)]"
266,../shapes/PlantIndoors/m1005.obj,17834,[0.25473902 0.60861687 0.25872962],[0.25473902 0.60861687 0.25872962],[1. 1. 1.],0.20014820608702347,1.153913704410343,[0.025    0.485501 0.025    0.975    0.025    0.490785],[0. 0. 0.],19610,PlantIndoors,Triangle,"[[-0.77520102 -0.63170787 -0.00292198]
 [-0.0047756   0.00123491  0.99998783]
 [ 0.63169658 -0.77520554  0.00397409]]",[0.00503738 0.00552093 0.03885534],2595.140156171059,"[np.float64(1374.5929294700145), np.float64(7913.6961641498465), np.float64(1413.6203003773626)]"
267,../shapes/PlantIndoors/m1011.obj,7529,[0.47019929 0.42986177 0.43255865],[0.47019929 0.42986177 0.43255865],[1. 1. 1.],0.15051520246078096,1.519939676648386,[0.025    0.870745 0.025    0.975    0.025    0.857125],[0. 0. 0.],10680,PlantIndoors,Triangle,"[[ 0.95479334 -0.29710052 -0.01004735]
 [ 0.01508994  0.01468407  0.99977831]
 [ 0.29688712  0.95473329 -0.01850349]]",[0.00509966 0.00336962 0.02266035],1369.1461708686136,"[np.float64(2409.20581171713), np.float64(2115.0103857627396), np.float64(2027.0423306288574)]"
268,../shapes/PlantIndoors/m1015.obj,1325,[0.28370852 0.54771723 0.31067285],[0.28370852 0.54771723 0.31067285],[1. 1. 1.],0.2286824927675174,1.1862209870551101,[0.025    0.507051 0.025    0.975    0.025    0.546773],[0. 0. 0.],2111,PlantIndoors,Triangle,"[[ 8.50937449e-01  5.25239022e-01 -5.42468126e-03]
 [ 1.96086837e-04 -1.06451181e-02 -9.99943320e-01]
 [ 5.25266998e-01 -8.50888154e-01  9.16132210e-03]]",[0.01044329 0.00828257 0.04156578],58.752163700275695,"[np.float64(191.638974070832), np.float64(726.0519989325242), np.float64(223.30370873406363)]"
269,../shapes/PlantIndoors/m996.obj,623,[0.37502085 0.30956951 0.32927721],[0.37502085 0.30956951 0.32927721],[1. 1. 1.],0.21898172585614686,1.338201680424143,[0.025    0.723587 0.025    0.975    0.025    0.657661],[0. 0. 0.],1129,PlantIndoors,Triangle,"[[ 0.01868563  0.9785179  -0.20531333]
 [ 0.99425344  0.00346382  0.10699578]
 [-0.10540846  0.20613277  0.97283007]]",[0.04584435 0.00875342 0.00734341],130.0045387856263,"[np.float64(168.69176003870675), np.float64(165.39637270867158), np.float64(131.49924844910763)]"
270,../shapes/PlantWildNonTree/m963.obj,11548,[0.49923627 0.25172787 0.50601091],[0.49923627 0.25172787 0.50601091],[1. 1. 1.],0.22220299422768872,1.4422403982280485,[0.025    0.975    0.025    0.59748  0.025    0.946859],[0. 0. 0.],15008,PlantWildNonTree,Triangle,"[[ 0.03418798  0.75049003  0.6599969 ]
 [ 0.99918242 -0.01140763 -0.03878611]
 [ 0.02157958 -0.66078331  0.75026644]]",[0.01141852 0.02467084 0.024382  ],6.954254137028859,"[np.float64(4103.201243314488), np.float64(1114.2646823557811), np.float64(4203.401004567563)]"
271,../shapes/PlantWildNonTree/m964.obj,13950,[0.32174214 0.50239883 0.27537546],[0.32174214 0.50239883 0.27537546],[1. 1. 1.],0.3000998318021921,1.2455132094723043,[0.025    0.625189 0.025    0.975    0.025    0.562193],[0. 0. 0.],18851,PlantWildNonTree,Triangle,"[[ 0.04874807 -0.93822238 -0.34258194]
 [-0.99867836 -0.05137658 -0.00140402]
 [ 0.01628341 -0.34219761  0.93948691]]",[0.08566313 0.00804645 0.00553453],5592.654466645409,"[np.float64(2096.1360547054196), np.float64(6432.833926268634), np.float64(1536.0562418759257)]"
272,../shapes/PlantWildNonTree/m975.obj,241,[0.34686704 0.66360073 0.10452366],[0.34686704 0.66360073 0.10452366],[1. 1. 1.],0.14905643133564234,1.1433682032486299,[0.025    0.636954 0.025    0.975    0.025    0.199078],[0. 0. 0.],450,PlantWildNonTree,Triangle,"[[ 0.99491557 -0.09813151 -0.02265404]
 [ 0.02798828  0.05332701  0.9981848 ]
 [ 0.09674531  0.99374365 -0.0558024 ]]",[0.01111281 0.00161552 0.02483101],15.820644488507584,"[np.float64(58.38588022429617), np.float64(208.87004993906342), np.float64(5.632875074020661)]"
273,../shapes/PlantWildNonTree/m977.obj,1548,[0.32713158 0.6500983  0.33140347],[0.32713158 0.6500983  0.33140347],[1. 1. 1.],0.3401105193710819,1.2619031106364704,[0.025    0.570625 0.025    0.975    0.025    0.651253],[0. 0. 0.],3044,PlantWildNonTree,Triangle,"[[-0.090263   -0.72284795  0.68508644]
 [-0.99590818  0.06246409 -0.06530799]
 [-0.00441445  0.68817809  0.72552838]]",[0.11839596 0.00496728 0.00530426],220.5167384498946,"[np.float64(343.94552153192586), np.float64(1652.545156487333), np.float64(349.3412899329939)]"
274,../shapes/PlantWildNonTree/m980.obj,8937,[0.21497934 0.7592049  0.21958057],[0.21497934 0.7592049  0.21958057],[1. 1. 1.],0.1610887432735994,1.1050203887589585,[0.025    0.409023 0.025    0.975    0.025    0.438638],[0. 0. 0.],16005,PlantWildNonTree,Triangle,"[[ 0.05915077  0.99823886 -0.00451242]
 [ 0.99821238 -0.05918674 -0.00830518]
 [ 0.00855762  0.0040131   0.99995533]]",[0.02704554 0.00400531 0.00518462],65147.58873008019,"[np.float64(810.7800422790455), np.float64(9877.953092351569), np.float64(864.6318664941972)]"
275,../shapes/PlantWildNonTree/m984.obj,849,[0.32172789 0.80557636 0.18986807],[0.32172789 0.80557636 0.18986807],[1. 1. 1.],0.19179279368254837,1.1520874163795036,[0.025    0.555368 0.025    0.975    0.025    0.403834],[0. 0. 0.],982,PlantWildNonTree,Triangle,"[[ 0.03525153  0.98784957 -0.15136235]
 [ 0.98877931 -0.05647513 -0.1382969 ]
 [ 0.14516474  0.14478878  0.97875605]]",[0.03833314 0.00818515 0.00566062],37.81963869343201,"[np.float64(109.21243126928985), np.float64(674.8647857722142), np.float64(40.69715622527006)]"
276,../shapes/Quadruped/D00150.obj,24936,[0.24869839 0.10446375 0.03305149],[0.24869839 0.10446375 0.03305149],[1. 1. 1.],0.6202598392937949,2.2921414127538027,[-0.858304  0.919163 -0.690643  0.573973 -0.322446  0.381308],[0. 0. 0.],23530,Quadruped,Triangle,"[[ 0.99737586 -0.0714032   0.01195736]
 [-0.07070364 -0.99618151 -0.05121916]
 [-0.01556891 -0.05023932  0.99861585]]",[0.34203239 0.06371559 0.02418656],11592.4880522295,"[np.float64(6487.907902246599), np.float64(1116.7887072785838), np.float64(225.01543082412562)]"
277,../shapes/Quadruped/D00261.obj,3093,[-0.04769157  0.06038879 -0.02532326],[-0.04769157  0.06038879 -0.02532326],[1. 1. 1.],0.6160755432559792,2.212749174878391,[-0.880692  0.933777 -0.452002  0.681738 -0.300286  0.264156],[0. 0. 0.],5788,Quadruped,Triangle,"[[ 0.99310982  0.11453619 -0.02478585]
 [ 0.11464746 -0.99340137  0.00311083]
 [ 0.024266    0.00593103  0.99968794]]",[0.34000342 0.05917294 0.01593464],37.61780454168222,"[np.float64(-182.08636635868297), np.float64(177.78875225305183), np.float64(-30.917786094279847)]"
278,../shapes/Quadruped/m100.obj,606,[0.28988767 0.19432802 0.55569616],[0.28988767 0.19432802 0.55569616],[1. 1. 1.],0.3266254232148553,1.1723981494876217,[0.025    0.558031 0.025    0.458469 0.025    0.975   ],[0. 0. 0.],1208,Quadruped,Triangle,"[[-0.00994098  0.97151684 -0.23676194]
 [ 0.27038684  0.23056496  0.93473566]
 [-0.96270044  0.05472512  0.26497741]]",[0.09654154 0.01158059 0.01210458],45.77710893687283,"[np.float64(114.94720424272877), np.float64(67.27754115992406), np.float64(480.70775357965186)]"
279,../shapes/Quadruped/m104.obj,233,[0.56504381 0.38191536 0.15361723],[0.56504381 0.38191536 0.15361723],[1. 1. 1.],0.34096735421805896,1.2414209340771567,[0.025    0.975    0.025    0.781594 0.025    0.282277],[0. 0. 0.],462,Quadruped,Triangle,"[[ 0.83692979  0.54701502 -0.01797468]
 [ 0.54729762 -0.83668221  0.02069275]
 [ 0.00371985  0.02715588  0.99962429]]",[0.09567942 0.03262835 0.00302252],13.802642430548739,"[np.float64(182.12534037923695), np.float64(91.44610470646587), np.float64(12.131001139049435)]"
280,../shapes/Quadruped/m89.obj,12515,[0.19215637 0.48360298 0.60364506],[0.19215637 0.48360298 0.60364506],[1. 1. 1.],0.3637201884839994,1.2925562893862688,[0.025    0.366076 0.025    0.832384 0.025    0.975   ],[0. 0. 0.],25030,Quadruped,Triangle,"[[ 4.82290639e-04 -9.99998364e-01  1.74365741e-03]
 [-6.35214607e-01 -1.65304651e-03 -7.72333912e-01]
 [-7.72335530e-01  7.35107238e-04  6.35214364e-01]]",[0.12750508 0.00700155 0.0196373 ],145.5404028934569,"[np.float64(1099.4838354000142), np.float64(7420.408543659698), np.float64(11203.650803467803)]"
281,../shapes/Quadruped/m90.obj,1783,[0.25560617 0.2787499  0.51713935],[0.25560617 0.2787499  0.51713935],[1. 1. 1.],0.35379993940655324,1.1896851673821103,[0.025    0.485433 0.025    0.5735   0.025    0.975   ],[0. 0. 0.],3526,Quadruped,Triangle,"[[-9.99988725e-01 -4.73696385e-03 -3.32672850e-04]
 [-4.58186675e-03  9.44097211e-01  3.29635349e-01]
 [ 1.24739522e-03 -3.29633156e-01  9.44108270e-01]]",[0.01604172 0.02686533 0.09369031],34.88424657249627,"[np.float64(286.7692027634768), np.float64(389.58285956953574), np.float64(1228.0089181839735)]"
282,../shapes/RectangleTable/D00230.obj,3713,[-0.06419847  0.02119086  0.12485121],[-0.06419847  0.02119086  0.12485121],[1. 1. 1.],0.6599216367483581,2.106217658992062,[-0.746842  0.601798 -0.608928  0.668799 -0.227047  0.765292],[0. 0. 0.],6676,RectangleTable,Triangle,"[[ 0.14300477  0.83928682  0.52454482]
 [ 0.02338796 -0.53270975  0.84597478]
 [-0.98944562  0.10871039  0.09580924]]",[0.06694731 0.18689178 0.18727813],539.3704761546145,"[np.float64(-353.2813160801794), np.float64(124.21339802641532), np.float64(520.7601454698586)]"
283,../shapes/RectangleTable/m765.obj,1005,[0.48298725 0.29514843 0.47166736],[0.48298725 0.29514843 0.47166736],[1. 1. 1.],0.44712141729877497,1.3801135819536738,[0.025    0.975    0.025    0.570742 0.025    0.864273],[0. 0. 0.],1726,RectangleTable,Triangle,"[[ 0.86704082 -0.49397985 -0.06499329]
 [-0.00828469 -0.14472243  0.98943761]
 [ 0.49816823  0.85734435  0.12957272]]",[0.12314968 0.02148421 0.05872245],137.1428132242222,"[np.float64(565.7648528915711), np.float64(238.71513108570596), np.float64(464.24485680863296)]"
284,../shapes/RectangleTable/m895.obj,80,[0.50202651 0.2350424  0.32177136],[0.50202651 0.2350424  0.32177136],[1. 1. 1.],0.42947192486156444,1.16017698340598,[0.025    0.975    0.025    0.326611 0.025    0.618752],[0. 0. 0.],100,RectangleTable,Triangle,"[[ 9.99999917e-01 -3.38047419e-04  2.25223150e-04]
 [-3.38132017e-04 -9.99999872e-01  3.75685078e-04]
 [-2.25096122e-04  3.75761202e-04  9.99999904e-01]]",[0.1399407  0.01192436 0.03906555],8.19161168255173,"[np.float64(35.251893186206246), np.float64(6.75787979276845), np.float64(13.19843215744666)]"
285,../shapes/RectangleTable/m896.obj,144,[0.44062882 0.63399531 0.44061043],[0.44062882 0.63399531 0.44061043],[1. 1. 1.],0.5826986258791247,1.5114352450733706,[0.025    0.856245 0.025    0.975    0.025    0.856245],[0. 0. 0.],160,RectangleTable,Triangle,"[[ 9.99999966e-01 -2.58005925e-04  3.54553708e-05]
 [-3.56775726e-05 -8.61273645e-04  9.99999628e-01]
 [ 2.57975292e-04  9.99999596e-01  8.61282821e-04]]",[0.08448472 0.13545564 0.13211543],4.89971005148457,"[np.float64(40.12100085731448), np.float64(74.55299604224973), np.float64(49.227100143310516)]"
286,../shapes/RectangleTable/m908.obj,288,[0.49999219 0.15359637 0.26233132],[0.49999219 0.15359637 0.26233132],[1. 1. 1.],0.4895098684623886,1.1201834355733886,[0.025    0.975    0.025    0.380927 0.025    0.500002],[0. 0. 0.],348,RectangleTable,Triangle,"[[ 1.00000000e+00 -1.27977978e-05 -1.03494294e-05]
 [-1.27954315e-05 -9.99999974e-01  2.28612012e-04]
 [ 1.03523548e-05  2.28611879e-04  9.99999974e-01]]",[0.1912894  0.01621143 0.03369496],133.62600396857778,"[np.float64(132.93884118171044), np.float64(10.611635019417777), np.float64(33.68510857014643)]"
287,../shapes/RectangleTable/m917.obj,96,[0.50000008 0.22027783 0.34166679],[0.50000008 0.22027783 0.34166679],[1. 1. 1.],0.5352817503862162,1.2033331578947701,[0.025    0.975    0.025    0.405    0.025    0.658333],[0. 0. 0.],172,RectangleTable,Triangle,"[[-1.00000000e+00  8.78929860e-09  3.01115857e-14]
 [ 8.78929860e-09  1.00000000e+00 -1.15185086e-07]
 [ 3.11239818e-14  1.15185086e-07  1.00000000e+00]]",[0.18432335 0.03262372 0.07313823],20.511423489952605,"[np.float64(72.64998704314579), np.float64(11.417442278217559), np.float64(31.734325296758946)]"
288,../shapes/Rocket/D00015.obj,88,[0.23450057 0.01504082 0.0037408 ],[0.23450057 0.01504082 0.0037408 ],[1. 1. 1.],0.6621873055604898,1.6604482496907274,[-0.376261  1.17067  -0.194145  0.232521 -0.207637  0.219035],[0. 0. 0.],156,Rocket,Triangle,"[[ 0.99996371 -0.00642085 -0.00559949]
 [-0.00787041 -0.44459504 -0.89569711]
 [-0.00326163 -0.89570867  0.44462944]]",[0.45378601 0.0077962  0.00779579],256.0662974982612,"[np.float64(57.186824561023016), np.float64(0.3193284503275556), np.float64(0.08672850767966664)]"
