,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Distribution
325,../shapes/SubmachineGun/D00064.obj,6530,[-0.09105165  0.02194956 -0.03956755],[-0.09105165  0.02194956 -0.03956755],[1. 1. 1.],0.4209567631966616,2.0855362759129843,[-0.812644  1.08721  -0.302528  0.449624 -0.253597  0.163876],[0. 0. 0.],13256,SubmachineGun,Triangle,"[[ 0.99782022 -0.06555799  0.00754752]
 [-0.06503374 -0.99630312 -0.05613112]
 [-0.01119946 -0.05551792  0.99839488]]",[0.21566981 0.02361496 0.00640163],14569.493332878512
326,../shapes/SubmachineGun/D00459.obj,24710,[ 0.07007091 -0.00040306  0.00849198],[ 0.07007091 -0.00040306  0.00849198],[1. 1. 1.],0.3301499422269734,1.8073080648063296,[-0.928734  0.813885 -0.131499  0.327694 -0.070005  0.067047],[0. 0. 0.],49474,SubmachineGun,Triangle,"[[ 0.99763298  0.06873713 -0.00190697]
 [ 0.06870993 -0.99756648 -0.01183481]
 [ 0.00271582 -0.01167576  0.99992815]]",[0.14276921 0.00772536 0.00051736],16475.535221938586
327,../shapes/Sword/m718.obj,361,[0.54457284 0.11310899 0.04536592],[0.54457284 0.11310899 0.04536592],[1. 1. 1.],0.2521964557444618,0.9670409919439816,[0.025    0.975    0.025    0.200968 0.025    0.066274],[0. 0. 0.],710,Sword,Triangle,"[[ 9.99999985e-01  1.72524452e-04  2.74360772e-05]
 [ 1.72511797e-04 -9.99999879e-01  4.60580902e-04]
 [-2.75155353e-05  4.60576162e-04  9.99999894e-01]]",[8.16944721e-02 5.23627071e-04 5.51183180e-05],27.89524174363791
328,../shapes/Sword/m720.obj,318,[0.08754763 0.72620894 0.05682464],[0.08754763 0.72620894 0.05682464],[1. 1. 1.],0.2007315200878065,0.9603378056605915,[0.025    0.15031  0.025    0.975    0.025    0.088609],[0. 0. 0.],620,Sword,Triangle,"[[-1.00574215e-03  9.99999494e-01 -1.30676364e-05]
 [ 9.99999490e-01  1.00574095e-03 -9.09450769e-05]
 [ 9.09318882e-05  1.31590971e-05  9.99999996e-01]]",[0.05280681 0.00066213 0.00015425],189.2229212799557
329,../shapes/Sword/m702.obj,1005,[0.07426527 0.07426852 0.26857025],[0.07426527 0.07426852 0.26857025],[1. 1. 1.],0.21801442587467407,0.9601745904615473,[0.025    0.123578 0.025    0.123578 0.025    0.975   ],[0. 0. 0.],2000,Sword,Triangle,"[[ 1.86017027e-05  8.47822694e-01  5.30279813e-01]
 [ 7.38741983e-05  5.30279810e-01 -8.47822692e-01]
 [ 9.99999997e-01 -5.49449417e-05  5.27681144e-05]]",[0.08237268 0.00016481 0.00016442],742.880560590224
330,../shapes/Sword/m692.obj,3694,[0.10046731 0.20353027 0.0608146 ],[0.10046731 0.20353027 0.0608146 ],[1. 1. 1.],0.08311051307269963,0.9645322659843992,[0.025    0.17573  0.025    0.975    0.025    0.096435],[0. 0. 0.],12652,Sword,Triangle,"[[ 9.99999986e-01 -1.68258638e-04  4.14339617e-06]
 [-1.68262604e-04 -9.99999509e-01  9.76728317e-04]
 [-3.97905116e-06  9.76729000e-04  9.99999523e-01]]",[1.52772155e-03 2.08111308e-02 2.48635001e-05],614.4551088244756
331,../shapes/Sword/D00066.obj,18993,[ 0.11524763 -0.00846559 -0.00405304],[ 0.11524763 -0.00846559 -0.00405304],[1. 1. 1.],0.1303851720642141,1.568771077921186,[-1.1684    0.365576 -0.167468  0.149393 -0.046728  0.040217],[0. 0. 0.],21764,Sword,Triangle,"[[ 0.99997738  0.00654568 -0.00154722]
 [ 0.00660003 -0.99924779  0.03821392]
 [ 0.00129592  0.03822326  0.99926838]]",[0.02837871 0.00308489 0.00019049],3049.58235862116
332,../shapes/Sword/D00071.obj,10920,[ 0.10163466 -0.07851048  0.0034546 ],[ 0.10163466 -0.07851048  0.0034546 ],[1. 1. 1.],0.14705716036200886,1.7238866972399898,[-1.25064   0.37005  -0.36844   0.212721 -0.039414  0.046616],[0. 0. 0.],21800,Sword,Triangle,"[[ 0.9999335  -0.01135643 -0.00200607]
 [-0.01142361 -0.99923319 -0.03745037]
 [ 0.00157923 -0.03747079  0.99929648]]",[0.02835979 0.00864634 0.00048034],1005.3170169807348
333,../shapes/Tool/m1099.obj,302,[0.20493202 0.54880229 0.05045372],[0.20493202 0.54880229 0.05045372],[1. 1. 1.],0.34034101637669467,1.0175159130244598,[0.025    0.384703 0.025    0.975    0.025    0.083757],[0. 0. 0.],600,Tool,Triangle,"[[ 1.04391454e-03 -9.99995494e-01  2.81470324e-03]
 [-9.99831360e-01 -9.92128095e-04  1.83375902e-02]
 [ 1.83347150e-02  2.83337144e-03  9.99827890e-01]]",[0.10856105 0.01263449 0.00017103],49.8947622255388
334,../shapes/Tool/m1103.obj,199,[0.11179762 0.65529301 0.04952207],[0.11179762 0.65529301 0.04952207],[1. 1. 1.],0.3070615126682285,0.9668363099020434,[0.025    0.198528 0.025    0.975    0.025    0.071481],[0. 0. 0.],330,Tool,Triangle,"[[ 9.99999995e-01 -1.00110209e-04  1.80776597e-05]
 [-1.00216283e-04 -9.99982196e-01  5.96629293e-03]
 [-1.74800510e-05  5.96629471e-03  9.99982201e-01]]",[0.00252894 0.1037234  0.00023589],24.256442404943268
335,../shapes/Tool/m591.obj,3185,[0.36437549 0.54684425 0.35807083],[0.36437549 0.54684425 0.35807083],[1. 1. 1.],0.22741181009100664,1.2079164830090696,[0.025    0.538759 0.025    0.975    0.025    0.565938],[0. 0. 0.],6381,Tool,Triangle,"[[ 0.30731879  0.94262747  0.13041707]
 [ 0.89325956 -0.23850271 -0.38105618]
 [ 0.3280892  -0.23360202  0.91530736]]",[0.06056039 0.00529228 0.00216838],1070.3379729844273
336,../shapes/Tool/D01152.obj,3942,[-0.00019305 -0.00026833 -0.00055185],[-0.00019305 -0.00026833 -0.00055185],[1. 1. 1.],0.4619738611686898,2.2025047403340587,[-0.755574  0.790339 -0.063137  0.076423 -0.961139  0.601456],[0. 0. 0.],7880,Tool,Triangle,"[[ 9.49237303e-01 -3.14560196e-01  6.52166327e-04]
 [-2.44470181e-03 -9.45045639e-03 -9.99952355e-01]
 [-3.14551372e-01 -9.49190483e-01  9.73973162e-03]]",[0.18557037 0.08004118 0.00224927],3.203181196069341
337,../shapes/Tool/D01012.obj,4463,[-2.69971320e-04 -2.55223392e-04 -5.62935245e-05],[-2.69971320e-04 -2.55223392e-04 -5.62935245e-05],[1. 1. 1.],0.5019416199798443,2.2261890297683617,[-0.600461  0.61005  -0.080424  0.087098 -0.982011  0.878773],[0. 0. 0.],8922,Tool,Triangle,"[[ 3.41754422e-01 -9.39601194e-01 -1.88018803e-02]
 [-6.10584854e-04  1.97844859e-02 -9.99804081e-01]
 [-9.39789094e-01 -3.41698946e-01 -6.18772931e-03]]",[0.26001973 0.04919288 0.00329677],7.480647118384537
338,../shapes/Tool/D01148.obj,4478,[-2.49673962e-04 -2.55782939e-04 -5.64211702e-05],[-2.49673962e-04 -2.55782939e-04 -5.64211702e-05],[1. 1. 1.],0.5034552093341754,2.237996098072336,[-0.593188  0.623641 -0.08099   0.087471 -0.986873  0.883842],[0. 0. 0.],8952,Tool,Triangle,"[[ 2.91208022e-01 -9.56517105e-01 -1.65201336e-02]
 [-6.48603500e-04  1.70711472e-02 -9.99854067e-01]
 [-9.56659536e-01 -2.91176240e-01 -4.35085465e-03]]",[0.25142584 0.05967042 0.00332704],6.640620366064808
339,../shapes/Train/m1578.obj,333,[0.11520194 0.10573737 0.53926824],[0.11520194 0.10573737 0.53926824],[1. 1. 1.],0.27195412803018465,1.0272744511808904,[0.025    0.208732 0.025    0.370015 0.025    0.975   ],[0. 0. 0.],574,Train,Triangle,"[[ 0.01105167  0.9999101  -0.00759227]
 [ 0.06105472 -0.00825334 -0.9981003 ]
 [ 0.99807323 -0.01056713  0.06114045]]",[0.08311133 0.0029973  0.00782397],45.00476012253194
340,../shapes/Train/D01094.obj,454,[6.96946172e-18 8.45304481e+00 3.93367754e+00],[6.96946172e-18 8.45304481e+00 3.93367754e+00],[1. 1. 1.],1.858720966985132,8.64700261936846,[-0.548979  0.548979  2.088276 10.534036  3.061586  4.556337],[0. 0. 0.],3024,Train,Triangle,"[[ 1.00000000e+00  8.83330963e-18 -2.32202237e-18]
 [ 0.00000000e+00 -9.99009230e-01  4.45034607e-02]
 [ 0.00000000e+00  4.45034607e-02  9.99009230e-01]]",[0.15424761 5.48593493 0.21257186],303.44627414130673
341,../shapes/Train/D01014.obj,4274,[-4.46024265  1.78168327  2.75397919],[-4.46024265  1.78168327  2.75397919],[1. 1. 1.],11.088299038918558,46.00609535126949,[-27.2865   18.2245    0.        3.55605   0.        5.71526],[0. 0. 0.],33993,Train,Triangle,"[[ 9.99988279e-01 -4.78357527e-03 -7.47745674e-04]
 [-7.76874166e-04 -6.09031492e-03 -9.99981152e-01]
 [-4.77893110e-03 -9.99970012e-01  6.09395977e-03]]",[155.73728282   2.89531169   1.02156455],96.39499492162635
342,../shapes/Train/D01035.obj,3142,[7.957865   1.22407822 1.31871817],[7.957865   1.22407822 1.31871817],[1. 1. 1.],5.070214425404191,16.061588551953694,[ 0.39     15.536743 -0.        2.447101  0.        4.75    ],[0. 0. 0.],16074,Train,Triangle,"[[ 9.99998464e-01  1.71315430e-03 -3.70570753e-04]
 [ 3.68291581e-04  1.33051912e-03  9.99999047e-01]
 [-1.71364572e-03  9.99997647e-01 -1.32988613e-03]]",[29.51125546  0.75484869  0.57805441],1584.1346056838333
343,../shapes/Train/D01061.obj,6494,[-16.82672973   1.78866629   2.4652572 ],[-16.82672973   1.78866629   2.4652572 ],[1. 1. 1.],4.904481618409349,20.10464549298992,[-26.67     -8.08178   0.        3.556     0.        6.78452],[0. 0. 0.],37149,Train,Triangle,"[[ 9.99891897e-01  1.46733936e-02 -9.41107740e-04]
 [ 7.91197066e-04  1.02189565e-02  9.99947472e-01]
 [-1.46822399e-02  9.99840119e-01 -1.02062422e-02]]",[25.79247877  2.67181098  0.83982307],192.09581380943823
344,../shapes/Train/m1581.obj,11299,[0.09882047 0.10340319 0.53099384],[0.09882047 0.10340319 0.53099384],[1. 1. 1.],0.2934444521547436,0.9953911721549473,[0.025    0.17244  0.025    0.283002 0.025    0.975   ],[0. 0. 0.],22000,Train,Triangle,"[[ 9.99994318e-01 -3.36908899e-03  1.14870786e-04]
 [-3.37090931e-03 -9.99680503e-01  2.50505401e-02]
 [-3.04365859e-05  2.50507850e-02  9.99686179e-01]]",[0.00282549 0.0056665  0.08538492],2979.813835949964
345,../shapes/Tree/m1063.obj,470,[0.4547616  0.65626637 0.44561239],[0.4547616  0.65626637 0.44561239],[1. 1. 1.],0.28682705337689895,1.4100968081560925,[0.025    0.784114 0.025    0.975    0.025    0.738876],[0. 0. 0.],932,Tree,Triangle,"[[-0.48436773  0.72822088 -0.48485282]
 [ 0.67461814 -0.04196557 -0.73697304]
 [ 0.55702627  0.68405646  0.47094425]]",[0.06356273 0.01811989 0.01291262],22.553035961973208
346,../shapes/Tree/m1075.obj,574,[0.2431046  0.66621315 0.33435211],[0.2431046  0.66621315 0.33435211],[1. 1. 1.],0.27015124006822794,1.1811023777175287,[0.025    0.362593 0.025    0.975    0.025    0.640251],[0. 0. 0.],1112,Tree,Triangle,"[[-0.88603417  0.45913798  0.06430989]
 [ 0.30190679  0.46613237  0.83160863]
 [-0.35184618 -0.75624925  0.55162608]]",[0.00121572 0.01794708 0.07209646],385.98899522067876
347,../shapes/Tree/m1096.obj,835,[0.31496397 0.73780607 0.3256399 ],[0.31496397 0.73780607 0.3256399 ],[1. 1. 1.],0.25889260669382075,1.2184859345244818,[0.025    0.565825 0.025    0.975    0.025    0.563253],[0. 0. 0.],1376,Tree,Triangle,"[[ 0.23771771  0.90335953  0.35697598]
 [ 0.92942299 -0.10475279 -0.35383578]
 [ 0.2822467  -0.41589471  0.86450471]]",[0.05534671 0.01668093 0.01356752],28.672961926421614
348,../shapes/Tree/m1071.obj,1086,[0.59513438 0.36265259 0.44417307],[0.59513438 0.36265259 0.44417307],[1. 1. 1.],0.31819549643672657,1.4913237218370798,[0.025    0.954665 0.025    0.701217 0.025    0.975   ],[0. 0. 0.],1812,Tree,Triangle,"[[ 0.77334636 -0.63181669  0.05237442]
 [-0.04745795  0.02468753  0.99856811]
 [ 0.63220499  0.77472459  0.01089271]]",[0.07258986 0.02417952 0.01829249],14.5871622976438
349,../shapes/Tree/D00479.obj,28407,[ 0.10306161 -0.11865441 -0.01021379],[ 0.10306161 -0.11865441 -0.01021379],[1. 1. 1.],0.48114445250121246,2.4983962779801363,[-0.728104  0.688675 -0.753838  0.665084 -0.743726  0.746704],[0. 0. 0.],35761,Tree,Triangle,"[[ 0.78856882  0.61477157 -0.01466778]
 [ 0.61492064 -0.78853012  0.00963646]
 [ 0.00564176  0.01661854  0.99984599]]",[0.10919246 0.06253691 0.0833282 ],637.3366334681351
350,../shapes/Tree/D00612.obj,11385,[ 0.04834317 -0.02355101  0.00334109],[ 0.04834317 -0.02355101  0.00334109],[1. 1. 1.],0.4421859633240041,2.5697306040365397,[-1.03674   0.935448 -0.609243  0.57922  -0.523038  0.617815],[0. 0. 0.],4891,Tree,Triangle,"[[ 0.99994911 -0.00795994 -0.00619752]
 [-0.00874937 -0.9901119  -0.14000667]
 [ 0.00502179 -0.14005377  0.99013116]]",[0.15246689 0.03900397 0.0359103 ],60.9589513827703
351,../shapes/Truck/D00002.obj,482,[5.76277381 0.25404092 0.99159004],[5.76277381 0.25404092 0.99159004],[1. 1. 1.],1.951143461370471,6.4740869198534865,[ 2.679006  8.419631 -0.899511  1.422532 -0.027327  1.861361],[0. 0. 0.],2520,Truck,Triangle,"[[ 0.99734926 -0.07219783  0.00905083]
 [-0.00933726 -0.00363077  0.99994982]
 [ 0.07216135  0.99738372  0.00429527]]",[3.03514077 0.32255879 0.95342582],58.435065790654825
352,../shapes/Truck/D00947.obj,2530,[13.60290908 20.5270782   2.79528308],[13.60290908 20.5270782   2.79528308],[1. 1. 1.],6.994541768628375,24.19963351313536,"[ 2.1611860e+00  2.3075106e+01  1.6634753e+01  2.4383961e+01
 -9.5300000e-04  9.3894670e+00]",[0. 0. 0.],15906,Truck,Triangle,"[[ 0.99493708 -0.10031577 -0.00607958]
 [-0.00374005  0.0234933  -0.999717  ]
 [-0.10043021 -0.99467825 -0.02299917]]",[34.59800887  7.04358716 10.29010011],158.25804492957607
353,../shapes/Truck/D00056.obj,4148,[0.31128888 4.33633682 1.36194086],[0.31128888 4.33633682 1.36194086],[1. 1. 1.],5.537981259332126,17.08457415742324,[-4.28236  11.899513  2.641286  5.8317   -0.        4.455437],[0. 0. 0.],21741,Truck,Triangle,"[[-0.99837585 -0.04160359 -0.03892042]
 [-0.03431225 -0.10625354  0.99374688]
 [ 0.04547887 -0.99346833 -0.10465346]]",[38.65469169  1.0092556   0.6059436 ],8182.582400764196
354,../shapes/Truck/D00987.obj,13228,[0.90507152 4.03957112 1.25446141],[0.90507152 4.03957112 1.25446141],[1. 1. 1.],3.2589027070364613,11.945716688929132,"[-6.35555e-01  2.42860e+00  8.39626e-03  1.08136e+01 -1.05915e-01
  3.96332e+00]",[0. 0. 0.],78354,Truck,Triangle,"[[ 0.00594471  0.99992793  0.0104301 ]
 [ 0.99994758 -0.00603112  0.00827373]
 [-0.00833604 -0.01038037  0.99991138]]",[10.63527631  0.96665791  0.7038326 ],570.5372809657438
355,../shapes/Truck/m1575.obj,47209,[0.21291251 0.16471725 0.52742081],[0.21291251 0.16471725 0.52742081],[1. 1. 1.],0.3568342197775991,1.1142586327172879,[0.025    0.397204 0.025    0.472813 0.025    0.975   ],[0. 0. 0.],92176,Truck,Triangle,"[[ 0.00365436 -0.99986193  0.01621002]
 [ 0.14009646  0.01656215  0.98999933]
 [ 0.99013112  0.00134685 -0.14013764]]",[0.11386333 0.01504745 0.00774459],8177.638491321028
356,../shapes/TruckNonContainer/D00737.obj,2578,[   0.12495635 -118.64128989   50.81793348],[   0.12495635 -118.64128989   50.81793348],[1. 1. 1.],95.45735055117478,356.856063192132,[ -72.4159    72.8422  -245.398     48.1026    -1.08963  140.698  ],[0. 0. 0.],13452,TruckNonContainer,Triangle,"[[ 9.99765979e-01  2.16277965e-02  4.74479736e-04]
 [-1.81418413e-03  6.19662044e-02  9.98076599e-01]
 [-2.15567958e-02  9.97843890e-01 -6.19909398e-02]]",[1745.37762573  998.14804037 7375.89271781],251.49344241450598
357,../shapes/TruckNonContainer/D00699.obj,5071,[1.17090033 2.58525209 0.52772624],[1.17090033 2.58525209 0.52772624],[1. 1. 1.],1.8658433528959586,6.427234150869337,"[-1.58700e-03  2.28951e+00  1.31142e-01  5.66569e+00 -1.26997e-02
  2.31732e+00]",[0. 0. 0.],34131,TruckNonContainer,Triangle,"[[ 1.42950684e-02 -9.99897205e-01 -1.10965786e-03]
 [-9.99797069e-01 -1.43093730e-02  1.41796802e-02]
 [ 1.41941011e-02 -9.06733178e-04  9.99898848e-01]]",[2.80347115 0.71507224 0.10106132],434.1651726880081
358,../shapes/TruckNonContainer/D00608.obj,7112,[-1.35379176  2.41250436  0.83312447],[-1.35379176  2.41250436  0.83312447],[1. 1. 1.],1.8093579560791169,5.796531048920725,"[-2.337689e+00 -3.507060e-01  2.161030e-01  5.219585e+00 -9.620000e-04
  2.147721e+00]",[0. 0. 0.],39882,TruckNonContainer,Triangle,"[[ 0.00294107 -0.99971307  0.02377249]
 [-0.99883698 -0.00179277  0.04818174]
 [ 0.04812529  0.02388655  0.99855565]]",[2.77981697 0.47513766 0.23944401],1098.4769172645645
359,../shapes/Vase/m545.obj,402,[0.50019958 0.25583139 0.49958161],[0.50019958 0.25583139 0.49958161],[1. 1. 1.],0.3607644017802466,1.3974706017949,[0.025    0.975    0.025    0.409609 0.025    0.975   ],[0. 0. 0.],800,Vase,Triangle,"[[ 7.61666005e-04  9.40329733e-01 -3.40263741e-01]
 [ 9.99997983e-01 -8.39034620e-05  2.00658332e-03]
 [-1.85830066e-03  3.40264583e-01  9.40327900e-01]]",[0.01500185 0.0611229  0.06116655],19.704173645776635
360,../shapes/Vase/m538.obj,301,[0.4973926  0.31447348 0.50251479],[0.4973926  0.31447348 0.50251479],[1. 1. 1.],0.4136148676823516,1.4383859496373008,[0.025    0.975    0.025    0.539535 0.025    0.974583],[0. 0. 0.],638,Vase,Triangle,"[[ 8.94439189e-01  4.47189362e-01  4.59457808e-04]
 [ 1.77571527e-04  6.72267254e-04 -9.99999758e-01]
 [ 4.47189563e-01 -8.94439055e-01 -5.21894080e-04]]",[0.07216051 0.07210169 0.03559418],2.455975784613835
361,../shapes/Vase/m539.obj,2526,[0.39059285 0.49228582 0.39232367],[0.39059285 0.49228582 0.39232367],[1. 1. 1.],0.4320617970133403,1.4009316044008002,[0.025    0.753297 0.025    0.975    0.025    0.7528  ],[0. 0. 0.],5004,Vase,Triangle,"[[-0.00468192  0.91766826 -0.39731983]
 [ 0.99990574  0.00942458  0.00998479]
 [-0.01290729  0.39723563  0.91762588]]",[0.14043346 0.0255239  0.02499219],92.73493566265458
362,../shapes/Vase/m536.obj,4578,[0.26249948 0.2624996  0.50020288],[0.26249948 0.2624996  0.50020288],[1. 1. 1.],0.3212616098717944,1.1635076278220096,[0.025 0.5   0.025 0.5   0.025 0.975],[0. 0. 0.],9152,Vase,Triangle,"[[-9.99539388e-01  3.03481750e-02 -1.80717358e-06]
 [ 3.03481750e-02  9.99539388e-01 -9.76423497e-07]
 [-1.77670851e-06  1.03081817e-06  1.00000000e+00]]",[0.01552564 0.01545353 0.08422127],17.797086543971105
363,../shapes/Violin/D00743.obj,466,[-6.97908319 19.63113759 10.74707956],[-6.97908319 19.63113759 10.74707956],[1. 1. 1.],19.651496576420225,62.96864107439525,[-14.618173   0.991073  -6.018688  54.573811   6.5024    13.56995 ],[0. 0. 0.],3018,Violin,Triangle,"[[ 0.00712069 -0.99994883 -0.00718592]
 [-0.99987096 -0.00722325  0.01434849]
 [ 0.01439967 -0.00708283  0.99987123]]",[441.68957343  14.37457363   7.36969228],2558.6499425214306
364,../shapes/Violin/D00108.obj,1529,[3.69739275 0.11679099 0.8514202 ],[3.69739275 0.11679099 0.8514202 ],[1. 1. 1.],1.5634778115282812,5.962729661584617,[ 2.68762   4.70813  -2.46873   3.10917   0.483871  1.0828  ],[0. 0. 0.],8214,Violin,Triangle,"[[ 1.00000000e+00  8.21373074e-06  1.55580379e-05]
 [ 8.31323930e-06 -9.99979476e-01 -6.40679363e-03]
 [-1.55050949e-05 -6.40679376e-03  9.99979476e-01]]",[0.25547699 2.66230703 0.00898876],6813.672426288848
365,../shapes/Violin/D00376.obj,1069,[4.10778318 3.34928987 2.1932787 ],[4.10778318 3.34928987 2.1932787 ],[1. 1. 1.],1.193697051374733,4.5861263628763,[ 3.634775  4.934043  2.779451  4.432217 -0.601902  3.473981],[0. 0. 0.],6219,Violin,Triangle,"[[ 0.06920631  0.98998836 -0.12301846]
 [ 0.36995126  0.08905279  0.92477331]
 [-0.92646994  0.10951098  0.36008442]]",[1.62493795 0.05015919 0.00523875],339.0595731976191
366,../shapes/Violin/D00898.obj,7672,[-1.08387191 -0.08782451  0.18912177],[-1.08387191 -0.08782451  0.18912177],[1. 1. 1.],0.15819122995175386,0.6302342591433759,[-1.18662  -0.980585 -0.145814 -0.030921 -0.062188  0.52223 ],[0. 0. 0.],41214,Violin,Triangle,"[[ 3.88819840e-04  9.99986523e-01 -5.17711024e-03]
 [-6.62873449e-02  5.19149746e-03  9.97787070e-01]
 [-9.97800499e-01  4.47825163e-05 -6.62884701e-02]]",[0.0292072  0.00228426 0.00037267],229.60933159770934
367,../shapes/Violin/D00993.obj,7350,[ 4.75842734  0.35477167 -2.68385683],[ 4.75842734  0.35477167 -2.68385683],[1. 1. 1.],0.3250119902192765,1.6047428429891812,[ 4.52953   4.98731   0.194657  0.520782 -3.44774  -1.94465 ],[0. 0. 0.],46929,Violin,Triangle,"[[ 2.14235923e-04  9.99997528e-01  2.21318123e-03]
 [ 9.25265764e-02  2.18386474e-03 -9.95707820e-01]
 [ 9.95710192e-01 -4.18094465e-04  9.25258798e-02]]",[0.12372987 0.01053829 0.00374728],150.44681522732128
368,../shapes/Wheel/m735.obj,720,[0.49980459 0.50009255 0.06739487],[0.49980459 0.50009255 0.06739487],[1. 1. 1.],0.37305094982627984,1.34641570820048,[0.025    0.975    0.025    0.975    0.025    0.113517],[0. 0. 0.],1400,Wheel,Triangle,"[[-9.97196717e-01 -7.48245126e-02 -1.34982421e-06]
 [-7.48245126e-02  9.97196717e-01  7.97823781e-07]
 [-1.28634350e-06 -8.96587194e-07  1.00000000e+00]]",[0.08325629 0.08320182 0.00088675],4.941624960859721
369,../shapes/Wheel/m746.obj,80,[0.4990828  0.50206553 0.35757198],[0.4990828  0.50206553 0.35757198],[1. 1. 1.],0.330834214159551,1.4991385995751025,[0.025    0.975    0.025    0.975    0.025    0.690144],[0. 0. 0.],128,Wheel,Triangle,"[[-9.97309488e-01 -7.33061008e-02  1.58316446e-05]
 [-7.33055566e-02  9.97302872e-01  3.64380776e-03]
 [ 2.82902284e-04 -3.63284351e-03  9.99993361e-01]]",[0.03704916 0.03671839 0.04261178],2.699991989302636
370,../shapes/Wheel/m745.obj,830,[0.50095819 0.50458677 0.20530325],[0.50095819 0.50458677 0.20530325],[1. 1. 1.],0.45251605256401123,1.4341099327935078,[0.025    0.973661 0.025    0.975    0.025    0.529196],[0. 0. 0.],1660,Wheel,Triangle,"[[-6.29892247e-03 -9.99021051e-01 -4.37865537e-02]
 [-6.50029304e-04  4.37915038e-02 -9.99040480e-01]
 [-9.99979950e-01  6.26441599e-03  9.25232246e-04]]",[0.02549491 0.0912859  0.09087457],48.07473895906673
371,../shapes/Wheel/m744.obj,3721,[0.49990286 0.49977865 0.2190608 ],[0.49990286 0.49977865 0.2190608 ],[1. 1. 1.],0.40647722777913214,1.3982672907842049,[0.025    0.974701 0.025    0.975    0.025    0.413226],[0. 0. 0.],7442,Wheel,Triangle,"[[-5.95109588e-04  9.97588026e-01  6.94101986e-02]
 [ 4.43498483e-04 -6.94099408e-02  9.97588123e-01]
 [-9.99999725e-01 -6.24457574e-04  4.01122255e-04]]",[0.01993042 0.0762079  0.0765521 ],60.21398184813178
372,../shapes/Wheel/m740.obj,4352,[0.50063774 0.4978292  0.4217858 ],[0.50063774 0.4978292  0.4217858 ],[1. 1. 1.],0.3072160272211292,1.4177650460809788,[0.025    0.975    0.025    0.975    0.025    0.477833],[0. 0. 0.],7556,Wheel,Triangle,"[[-9.96922956e-01 -7.83870582e-02 -2.96712600e-04]
 [-7.83873339e-02  9.96922401e-01  1.07306935e-03]
 [-2.11684689e-04 -1.09302597e-03  9.99999380e-01]]",[0.05009807 0.05151274 0.0053438 ],609.1945672651536
373,../shapes/WheelChair/D00453.obj,709,[-0.05392283 -0.1664577   0.01511787],[-0.05392283 -0.1664577   0.01511787],[1. 1. 1.],0.5294023003954346,2.271960332806231,[-0.587937  1.04183  -0.745833  0.353637 -0.543627  0.595157],[0. 0. 0.],1012,WheelChair,Triangle,"[[ 0.96820561  0.23645548 -0.08164993]
 [ 0.2322757  -0.72858499  0.64436939]
 [-0.09287576  0.64284735  0.76034293]]",[0.18013593 0.06277345 0.08368488],75.7424693815282
374,../shapes/WheelChair/D00526.obj,679,[-0.00693949  0.0528401  -0.03243968],[-0.00693949  0.0528401  -0.03243968],[1. 1. 1.],0.6040819016520301,2.466790040477908,[-0.883464  0.903358 -0.519012  0.637842 -0.564571  0.682028],[0. 0. 0.],1232,WheelChair,Triangle,"[[ 0.99937909  0.03292963 -0.01253315]
 [ 0.0304426  -0.98609039 -0.16339826]
 [ 0.01773947 -0.16291526  0.98648058]]",[0.21894256 0.11625201 0.07229992],42.58163604901775
375,../shapes/WheelChair/D00604.obj,986,[-0.1142928  -0.16375029  0.04623339],[-0.1142928  -0.16375029  0.04623339],[1. 1. 1.],0.563849351253321,2.4386976306711334,[-0.71117   1.16462  -0.718189  0.342901 -0.524783  0.616596],[0. 0. 0.],1527,WheelChair,Triangle,"[[ 0.99694062  0.06092372  0.0489663 ]
 [ 0.07815379 -0.76755228 -0.63620397]
 [ 0.00117572 -0.63808448  0.76996546]]",[0.23426315 0.0811959  0.0574812 ],54.88540275217857
376,../shapes/WheelChair/D00274.obj,2012,[0.00516372 0.03767693 0.11908984],[0.00516372 0.03767693 0.11908984],[1. 1. 1.],0.5192698771038314,2.3850730992577565,[-0.702455  1.16387  -0.458416  0.533167 -0.413206  0.692311],[0. 0. 0.],3167,WheelChair,Triangle,"[[ 0.98696407 -0.15925438 -0.02323719]
 [-0.04199181 -0.11543281 -0.9924273 ]
 [-0.15536606 -0.98046586  0.12061541]]",[0.17373048 0.05974444 0.08339577],96.1679288873979
377,../shapes/WheelChair/D00846.obj,8834,[-0.10704697 -0.01449456 -0.01763236],[-0.10704697 -0.01449456 -0.01763236],[1. 1. 1.],0.6318357963668951,2.4496392689251207,[-0.915155  0.949551 -0.560325  0.519415 -0.627176  0.538056],[0. 0. 0.],17196,WheelChair,Triangle,"[[ 0.99898502  0.04437788  0.00771626]
 [ 0.00667828  0.02349043 -0.99970176]
 [ 0.0445459  -0.99873861 -0.02317022]]",[0.25270337 0.06852802 0.11511202],1070.1259667738584
