,Unnamed: 0,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors
1107,1107,../shapes\Humanoid\m160.obj,894,[0.19342975 0.57212164 0.12352923],[0.19342965 0.5721216  0.12352917],[1. 1. 1.],0.27645892,1.0808791090192382,[0.025    0.367933 0.025    0.975    0.025    0.409963],[0. 0. 0.],1627,Humanoid,Triangle,[0.00726428 0.00299343 0.08102386],"[[ 0.85647905  0.51562413 -0.02398751]
 [-0.05617239  0.04690876 -0.99731852]
 [ 0.51311627 -0.85552985 -0.06914021]]"
1108,1108,../shapes\Humanoid\m161.obj,495,[0.18686602 0.62120727 0.11520019],[0.18686612 0.62120724 0.11520019],[1. 1. 1.],0.27840984,1.016171616065059,[0.025    0.349692 0.025    0.975    0.025    0.182098],[0. 0. 0.],839,Humanoid,Triangle,[0.08523684 0.00569512 0.00160282],"[[-3.89200593e-03 -9.99992307e-01 -4.88445407e-04]
 [-9.98935485e-01  3.91034338e-03 -4.59630882e-02]
 [-4.59646446e-02 -3.09036838e-04  9.98943019e-01]]"
1109,1109,../shapes\Humanoid\m162.obj,3581,[0.19055573 0.45008737 0.16420473],[0.19055587 0.45008677 0.16420464],[1. 1. 1.],0.24670549,1.0318207088448352,[0.025    0.356469 0.025    0.975    0.025    0.253653],[0. 0. 0.],6988,Humanoid,Triangle,[0.00899005 0.06280589 0.00116013],"[[ 9.99999027e-01  1.28760487e-03 -5.37621399e-04]
 [ 1.27225675e-03 -9.99617300e-01 -2.76339398e-02]
 [ 5.72997247e-04 -2.76332289e-02  9.99617965e-01]]"
1110,1110,../shapes\Humanoid\m163.obj,120,[0.16441462 0.57189459 0.1024799 ],[0.16441466 0.57189447 0.10247989],[1. 1. 1.],0.30038884,1.0028175480419226,[0.025    0.29804  0.025    0.975    0.025    0.194092],[0. 0. 0.],208,Humanoid,Triangle,[0.10566816 0.00409726 0.00193516],"[[ 0.01022136 -0.99993779  0.00446608]
 [-0.99977994 -0.01013772  0.01836588]
 [ 0.01831946  0.00465282  0.99982136]]"
1111,1111,../shapes\Humanoid\m164.obj,728,[0.17588234 0.52947181 0.10801291],[0.17588222 0.52947164 0.1080128 ],[1. 1. 1.],0.24960862,1.012492775774288,[0.025    0.326765 0.025    0.975    0.025    0.202706],[0. 0. 0.],1396,Humanoid,Triangle,[0.00557947 0.07279081 0.00139305],"[[ 9.99999999e-01  3.90581602e-05 -1.28136574e-05]
 [ 3.83902223e-05 -9.98821494e-01 -4.85347492e-02]
 [ 1.46942344e-05 -4.85347487e-02  9.98821495e-01]]"
1112,1112,../shapes\Humanoid\m165.obj,506,[0.1754953  0.57641746 0.10521408],[0.17549528 0.57641727 0.10521406],[1. 1. 1.],0.25606576,1.0145730262201051,[0.025    0.336125 0.025    0.975    0.025    0.198377],[0. 0. 0.],1748,Humanoid,Triangle,[0.07620942 0.00691835 0.00113685],"[[ 2.56517055e-03 -9.99621013e-01 -2.74089279e-02]
 [-9.99996279e-01 -2.53876314e-03 -9.98215643e-04]
 [-9.28252557e-04 -2.74113866e-02  9.99623806e-01]]"
1113,1113,../shapes\Humanoid\m166.obj,476,[0.15677967 0.57692837 0.18351721],[0.15677962 0.57692856 0.1835172 ],[1. 1. 1.],0.25273997,1.031418253435724,[0.025    0.295275 0.025    0.975    0.025    0.322111],[0. 0. 0.],1698,Humanoid,Triangle,[0.00694371 0.0021673  0.07437144],"[[ 0.87455374 -0.4849123   0.00397582]
 [ 0.01520023  0.01921747 -0.99969978]
 [-0.48469032 -0.87435162 -0.02417749]]"
1114,1114,../shapes\Humanoid\m167.obj,435,[0.19752088 0.50006701 0.26663686],[0.19752084 0.50006723 0.26663688],[1. 1. 1.],0.32738897,1.1127802014609114,[0.025    0.356041 0.025    0.975    0.025    0.500596],[0. 0. 0.],856,Humanoid,Triangle,[0.00631728 0.0156152  0.0966324 ],"[[-0.98981637  0.14233192 -0.00227633]
 [ 0.00302308  0.00503052 -0.99998278]
 [ 0.14231802  0.9898062   0.00540957]]"
1115,1115,../shapes\Humanoid\m168.obj,2640,[0.21232952 0.55744499 0.12661837],[0.21232937 0.5574444  0.12661849],[1. 1. 1.],0.26292345,1.0358193034530794,[0.025    0.392552 0.025    0.975    0.025    0.212955],[0. 0. 0.],5476,Humanoid,Triangle,[0.08283476 0.00603621 0.00153233],"[[ 0.08477101 -0.96746487  0.23838121]
 [-0.99338732 -0.10065197 -0.05523421]
 [-0.0774307   0.23212261  0.9695997 ]]"
1116,1116,../shapes\Humanoid\m169.obj,1059,[0.17168348 0.68971092 0.13377789],[0.17168355 0.68971205 0.13377787],[1. 1. 1.],0.2394938,1.0078796816809217,[0.025    0.3181   0.025    0.975    0.025    0.190571],[0. 0. 0.],2001,Humanoid,Triangle,[0.00293997 0.07305053 0.00093333],"[[ 9.99999770e-01 -5.47313766e-04 -4.00286068e-04]
 [-5.85675850e-04 -9.94668051e-01 -1.03126741e-01]
 [ 3.41709078e-04 -1.03126952e-01  9.94668143e-01]]"
1117,1117,../shapes\Humanoid\m170.obj,16052,[0.18761273 0.47255091 0.08411853],[0.18761243 0.47254872 0.08411825],[1. 1. 1.],0.2489208,1.012244664862522,[0.025    0.350225 0.025    0.975    0.025    0.152937],[0. 0. 0.],32042,Humanoid,Triangle,[0.00803037 0.06833525 0.00114437],"[[ 1.00000000e+00 -5.51909053e-10  3.85793528e-09]
 [-5.78683876e-10 -9.99975893e-01  6.94364387e-03]
 [-3.85401001e-09  6.94364387e-03  9.99975893e-01]]"
1118,1118,../shapes\Humanoid\m171.obj,614,[0.26127757 0.65090217 0.11067439],[0.26127782 0.65090233 0.11067443],[1. 1. 1.],0.26330632,1.075788036792491,[0.025    0.4886   0.025    0.975    0.025    0.224737],[0. 0. 0.],1094,Humanoid,Triangle,[0.07888487 0.00725105 0.00167512],"[[ 0.01345041 -0.99973957  0.01843578]
 [-0.99817814 -0.0123403   0.05906036]
 [ 0.05881748  0.01919658  0.99808416]]"
1119,1119,../shapes\Humanoid\m172.obj,745,[0.1703171  0.70074791 0.10087085],[0.17031714 0.7007484  0.10087085],[1. 1. 1.],0.23579334,1.002702933756303,[0.025    0.316299 0.025    0.975    0.025    0.15938 ],[0. 0. 0.],1413,Humanoid,Triangle,[0.07341535 0.00315682 0.00083911],"[[-3.90614065e-03 -9.99992348e-01  2.12238215e-04]
 [-9.97624603e-01  3.88229491e-03 -6.87755785e-02]
 [-6.87742283e-02  4.80381148e-04  9.97632134e-01]]"
1120,1120,../shapes\Humanoid\m173.obj,1003,[0.1565917  0.56613613 0.09027749],[0.15659173 0.5661365  0.09027743],[1. 1. 1.],0.21988606,0.9971615750579644,[0.025    0.286928 0.025    0.975    0.025    0.177397],[0. 0. 0.],1702,Humanoid,Triangle,[0.05947792 0.00562728 0.00107555],"[[ 6.67008686e-04  9.99996745e-01 -2.46280162e-03]
 [ 9.99884224e-01 -7.04368615e-04 -1.52001117e-02]
 [ 1.52017970e-02  2.45237788e-03  9.99881439e-01]]"
1121,1121,../shapes\Humanoid\m174.obj,1196,[0.21664158 0.7399791  0.12267263],[0.21664158 0.739977   0.12267274],[1. 1. 1.],0.2412282,1.0445398526242091,[0.025    0.405801 0.025    0.975    0.025    0.233696],[0. 0. 0.],2308,Humanoid,Triangle,[0.07660767 0.0044705  0.00113502],"[[ 1.22709520e-03 -9.99981376e-01 -5.97842225e-03]
 [-9.99269273e-01 -9.97787884e-04 -3.82089482e-02]
 [-3.82022714e-02 -6.02093967e-03  9.99251888e-01]]"
1122,1122,../shapes\Humanoid\m175.obj,660,[0.16761778 0.53149458 0.17345296],[0.16761777 0.53149563 0.1734528 ],[1. 1. 1.],0.24604455,1.024395241041993,[0.025118 0.335592 0.041787 0.970208 0.031331 0.333036],[0. 0. 0.],1070,Humanoid,Triangle,[0.06897045 0.00496896 0.00310663],"[[-0.02262577 -0.86455123  0.5020351 ]
 [-0.9992203   0.03580774  0.0166313 ]
 [ 0.03235535  0.50126737  0.86468732]]"
1123,1123,../shapes\Humanoid\m176.obj,708,[0.22872406 0.52935909 0.1032822 ],[0.22872405 0.5293592  0.1032821 ],[1. 1. 1.],0.23262325,1.047638297103993,[0.025    0.432787 0.025    0.975    0.025    0.194575],[0. 0. 0.],1288,Humanoid,Triangle,[0.01417725 0.00130536 0.05134636],"[[ 9.99994044e-01 -3.44156526e-03 -2.59591164e-04]
 [ 1.72574131e-04 -2.52603731e-02  9.99680891e-01]
 [ 3.44702440e-03  9.99674982e-01  2.52596287e-02]]"
1124,1124,../shapes\Humanoid\m177.obj,116,[0.21354721 0.43221302 0.16076089],[0.21354719 0.43221304 0.16076088],[1. 1. 1.],0.30184913,1.059956028021198,[0.025    0.380033 0.025    0.975    0.025    0.333153],[0. 0. 0.],185,Humanoid,Triangle,[0.01241782 0.00358684 0.08975868],"[[ 0.93503947 -0.3541829   0.01598941]
 [-0.00104654 -0.04785562 -0.99885371]
 [-0.35454209 -0.93395092  0.04511757]]"
1125,1125,../shapes\Humanoid\m178.obj,14603,[0.18361233 0.37291741 0.12561379],[0.18361194 0.37291694 0.12561372],[1. 1. 1.],0.2688769,1.0142160869391577,[0.025    0.342225 0.025    0.975    0.025    0.184695],[0. 0. 0.],29202,Humanoid,Triangle,[0.00984716 0.07562179 0.00130872],"[[ 1.00000000e+00  7.82185255e-08  8.55612880e-08]
 [ 7.56072516e-08 -9.99546742e-01  3.01049784e-02]
 [-8.78772737e-08  3.01049784e-02  9.99546742e-01]]"
1126,1126,../shapes\Humanoid\m179.obj,10735,[0.20800106 0.53005026 0.11614601],[0.2080012  0.5300511  0.11614596],[1. 1. 1.],0.28586575,1.0301292831329802,[0.025    0.391009 0.025    0.975    0.025    0.182174],[0. 0. 0.],21422,Humanoid,Triangle,[0.01127006 0.08858282 0.00152971],"[[ 1.00000000e+00  1.19398452e-05 -1.07403656e-05]
 [ 1.20577980e-05 -9.99938946e-01  1.10500772e-02]
 [ 1.06077736e-05  1.10500773e-02  9.99938946e-01]]"
1127,1127,../shapes\Humanoid\m180.obj,15088,[0.16143209 0.50912168 0.08207587],[0.16143233 0.50912064 0.08207545],[1. 1. 1.],0.2103498,0.9995559297906568,[0.025    0.297864 0.025    0.975    0.025    0.173853],[0. 0. 0.],29520,Humanoid,Triangle,[0.00657233 0.0505015  0.00074245],"[[ 1.00000000e+00  2.69336936e-08  2.54134740e-08]
 [ 2.67414272e-08 -9.99971608e-01  7.53543855e-03]
 [-2.56157096e-08  7.53543855e-03  9.99971608e-01]]"
1128,1128,../shapes\Humanoid\m181.obj,8520,[0.24205357 0.62624546 0.14225743],[0.24205397 0.62624556 0.1422573 ],[1. 1. 1.],0.29880747,1.058405044543535,[0.025    0.444608 0.025    0.975    0.025    0.229084],[0. 0. 0.],16916,Humanoid,Triangle,[0.00857216 0.00150478 0.0953428 ],"[[ 9.99911535e-01  1.32912115e-02  5.15407893e-04]
 [ 4.27318236e-04 -7.08282948e-02  9.97488431e-01]
 [-1.32943351e-02  9.97399968e-01  7.08277086e-02]]"
1129,1129,../shapes\Humanoid\m182.obj,11090,[0.20916551 0.57751551 0.10887338],[0.2091659  0.5775162  0.10887355],[1. 1. 1.],0.28900364,1.0287153462087475,[0.025    0.393436 0.025    0.975    0.025    0.166457],[0. 0. 0.],22190,Humanoid,Triangle,[0.00705679 0.09526296 0.0012492 ],"[[ 9.99999860e-01  1.47843527e-04 -5.07348713e-04]
 [ 1.58487608e-04 -9.99778532e-01  2.10443064e-02]
 [ 5.04125087e-04  2.10443839e-02  9.99778415e-01]]"
1130,1130,../shapes\Humanoid\m183.obj,3618,[0.462328   0.55025679 0.22357147],[0.46232826 0.550256   0.22357093],[1. 1. 1.],0.33423418,1.340158025221455,[0.025    0.899618 0.025    0.975    0.025    0.383562],[0. 0. 0.],7124,Humanoid,Triangle,[0.03817165 0.07984672 0.00473634],"[[ 9.99999972e-01 -1.74854096e-04  1.59015673e-04]
 [-1.89343894e-04 -9.95359655e-01  9.62243259e-02]
 [-1.41452568e-04  9.62243533e-02  9.95359661e-01]]"
1131,1131,../shapes\Humanoid\m184.obj,441,[0.15846298 0.53319989 0.09799785],[0.15846297 0.5331997  0.09799786],[1. 1. 1.],0.25407976,0.9963891953327596,[0.025    0.283631 0.025    0.975    0.025    0.177975],[0. 0. 0.],826,Humanoid,Triangle,[0.07817321 0.00515057 0.00121886],"[[ 1.16092011e-02 -9.84909251e-01  1.72681772e-01]
 [-9.99932579e-01 -1.13911034e-02  2.25394528e-03]
 [ 2.52895634e-04  1.72696296e-01  9.84975089e-01]]"
1132,1132,../shapes\Humanoid\m185.obj,493,[0.16299765 0.55738489 0.19173872],[0.16299762 0.5573842  0.19173875],[1. 1. 1.],0.246705,1.027081620895748,[0.025    0.297162 0.025    0.975    0.025    0.304865],[0. 0. 0.],919,Humanoid,Triangle,[0.00510934 0.0023841  0.07204319],"[[ 0.99566235  0.09303478  0.00101164]
 [ 0.00213693 -0.03373711  0.99942846]
 [-0.09301573  0.99509112  0.03378958]]"
1133,1133,../shapes\Humanoid\m186.obj,375,[0.17527585 0.618263   0.10785253],[0.17527586 0.618263   0.10785254],[1. 1. 1.],0.24998067,1.0079653307905323,[0.025    0.322825 0.025    0.975    0.025    0.182462],[0. 0. 0.],564,Humanoid,Triangle,[0.07290288 0.00581285 0.00142127],"[[ 0.01687842  0.99954629  0.02494673]
 [ 0.99985355 -0.01694367  0.00240623]
 [-0.00282782 -0.02490246  0.99968589]]"
1134,1134,../shapes\Humanoid\m187.obj,1618,[0.27820706 0.50934383 0.15631563],[0.27820674 0.50934315 0.15631582],[1. 1. 1.],0.22378896,1.1812631781314973,[0.025    0.562915 0.025    0.975    0.025    0.476143],[0. 0. 0.],3128,Humanoid,Triangle,[0.05275371 0.01326568 0.00161101],"[[ 0.00296809  0.99999237  0.00253905]
 [ 0.99573296 -0.00272124 -0.09224137]
 [ 0.09223376 -0.00280199  0.99573344]]"
1135,1135,../shapes\Humanoid\m188.obj,1863,[0.16833208 0.59424897 0.10903066],[0.1683323  0.59424824 0.10903051],[1. 1. 1.],0.24155203,1.005896181180385,[0.025    0.309395 0.025    0.975    0.025    0.193661],[0. 0. 0.],3352,Humanoid,Triangle,[0.05974395 0.00637396 0.00114228],"[[ 0.02611461 -0.99965824 -0.00119543]
 [-0.99565386 -0.02590302 -0.08945624]
 [-0.0893947  -0.00352635  0.99599004]]"
1136,1136,../shapes\Humanoid\m189.obj,309,[0.15645248 0.54301984 0.09677529],[0.1564524  0.5430199  0.09677532],[1. 1. 1.],0.2654947,0.996862044155894,[0.025    0.287813 0.025    0.975    0.025    0.173873],[0. 0. 0.],526,Humanoid,Triangle,[0.00452489 0.08692712 0.00119416],"[[ 9.99999310e-01  5.04997825e-04  1.06080924e-03]
 [ 4.46507263e-04 -9.98517371e-01  5.44321663e-02]
 [-1.08672458e-03  5.44316551e-02  9.98516907e-01]]"
1137,1137,../shapes\Humanoid\m190.obj,1022,[0.25807776 0.61516633 0.26220307],[0.2580778  0.6151663  0.26220322],[1. 1. 1.],0.23106624,1.1314830672648235,[0.025    0.462848 0.025    0.975    0.025    0.456327],[0. 0. 0.],1773,Humanoid,Triangle,[0.04816294 0.00934847 0.00441172],"[[-0.08976408 -0.71233936  0.69607115]
 [-0.99064428 -0.00827338 -0.13621843]
 [-0.10279261  0.70178643  0.70493226]]"
1138,1138,../shapes\Humanoid\m191.obj,124,[0.272      0.49846775 0.12704839],[0.27199993 0.49846753 0.12704836],[1. 1. 1.],0.30093017,1.0875082014967756,[0.025  0.519  0.025  0.975  0.025  0.2151],[0. 0. 0.],264,Humanoid,Triangle,[0.02542849 0.07837149 0.0034849 ],"[[ 1.00000000e+00 -1.44592678e-09 -4.37858308e-10]
 [-1.45099530e-09 -9.99930309e-01 -1.18058488e-02]
 [ 4.20757400e-10 -1.18058488e-02  9.99930309e-01]]"
1139,1139,../shapes\Humanoid\m192.obj,450,[0.15156551 0.55670892 0.12412775],[0.15156552 0.556709   0.12412784],[1. 1. 1.],0.2598548,1.0082590571511103,[0.025    0.278991 0.025    0.975    0.025    0.247654],[0. 0. 0.],837,Humanoid,Triangle,[0.00517207 0.00234943 0.07940679],"[[ 0.94835093 -0.31712381  0.00793775]
 [ 0.01369025  0.01591544 -0.99977961]
 [-0.31692759 -0.94825059 -0.01943492]]"
1140,1140,../shapes\Humanoid\m193.obj,8622,[0.18440825 0.64907255 0.22242319],[0.18440871 0.6490779  0.22242273],[1. 1. 1.],0.24815781,1.13119404933732,[0.025    0.388658 0.025    0.975    0.025    0.519826],[0. 0. 0.],17298,Humanoid,Triangle,[0.07862435 0.00329105 0.00473743],"[[-0.01092098  0.78227875  0.6228328 ]
 [ 0.99986313  0.01628475 -0.00292169]
 [ 0.01242825 -0.62271564  0.78234952]]"
1141,1141,../shapes\Humanoid\m194.obj,2244,[0.14628945 0.4538427  0.21259683],[0.14628947 0.45384285 0.21259677],[1. 1. 1.],0.23757924,1.041925668792039,[0.025    0.237304 0.025    0.975    0.025    0.396532],[0. 0. 0.],3460,Humanoid,Triangle,[0.05828965 0.00158984 0.01092515],"[[ 0.07072516  0.99744958 -0.00960711]
 [ 0.99742664 -0.07083042 -0.01109764]
 [ 0.01174981  0.00879751  0.99989227]]"
1142,1142,../shapes\Humanoid\m195.obj,22608,[0.14593195 0.5851171  0.20501679],[0.14593183 0.58511615 0.20501691],[1. 1. 1.],0.27269933,1.0646266979400645,[0.025    0.292541 0.025    0.97277  0.025    0.429455],[0. 0. 0.],44050,Humanoid,Triangle,[0.00177058 0.00599177 0.08196975],"[[-0.81713353  0.57642665 -0.00501189]
 [ 0.01885475  0.0180364  -0.99965954]
 [ 0.57614     0.81694982  0.02560652]]"
1143,1143,../shapes\Humanoid\m196.obj,4049,[0.2327572  0.58068802 0.10999976],[0.2327573  0.5806867  0.10999972],[1. 1. 1.],0.21081309,1.0508617619556424,[0.025    0.440896 0.025    0.975    0.025    0.194826],[0. 0. 0.],7763,Humanoid,Triangle,[0.00645555 0.05085386 0.00101689],"[[ 9.99999802e-01  5.59860344e-04  2.86266708e-04]
 [ 5.77282002e-04 -9.97885551e-01 -6.49930283e-02]
 [-2.49274393e-04 -6.49931807e-02  9.97885677e-01]]"
1144,1144,../shapes\Humanoid\m197.obj,2010,[0.12163672 0.43613144 0.16178056],[0.12163676 0.43613157 0.16178066],[1. 1. 1.],0.23012984,1.0011231345605098,[0.025    0.185681 0.025    0.975    0.025    0.296899],[0. 0. 0.],3012,Humanoid,Triangle,[0.06280416 0.00090708 0.00675505],"[[ 0.05091558  0.99870092  0.00202079]
 [ 0.99867733 -0.05089967 -0.00726755]
 [ 0.00715525 -0.00238815  0.99997155]]"
1145,1145,../shapes\Humanoid\m198.obj,4657,[0.19531618 0.60876402 0.17558878],[0.19531572 0.60876435 0.17558905],[1. 1. 1.],0.24527645,1.0764584439545837,[0.025    0.406444 0.025    0.975    0.025    0.357811],[0. 0. 0.],19582,Humanoid,Triangle,[0.06688342 0.00696582 0.00228854],"[[-0.0357484  -0.95242796 -0.30265992]
 [-0.99399235  0.06523584 -0.08788344]
 [-0.10344692 -0.29769995  0.94903818]]"
1146,1146,../shapes\Humanoid\m199.obj,6540,[0.20094792 0.1430695  0.54775492],[0.20094752 0.14306976 0.5477576 ],[1. 1. 1.],0.21414803,1.0327046732811114,[0.025    0.376621 0.025    0.225852 0.025    0.975   ],[0. 0. 0.],12936,Humanoid,Triangle,[0.01342211 0.04325644 0.00110426],"[[ 9.99999882e-01 -4.82111999e-04  5.58835666e-05]
 [ 6.84325927e-05  2.60686520e-02 -9.99660153e-01]
 [-4.80491345e-04 -9.99660039e-01 -2.60686819e-02]]"
1147,1147,../shapes\Humanoid\m202.obj,148,[0.16031162 0.5322812  0.0969226 ],[0.16031158 0.5322813  0.09692261],[1. 1. 1.],0.25293306,1.0079792671409022,[0.025    0.295623 0.025    0.975    0.025    0.225712],[0. 0. 0.],228,Humanoid,Triangle,[0.00686331 0.07558714 0.00148419],"[[ 1.00000000e+00  3.06317412e-07 -9.01383645e-09]
 [ 3.06392798e-07 -9.98812407e-01  4.87214115e-02]
 [-5.92108498e-09  4.87214115e-02  9.98812407e-01]]"
1148,1148,../shapes\Humanoid\m203.obj,477,[0.18840494 0.73320342 0.1515587 ],[0.18840504 0.733203   0.15155867],[1. 1. 1.],0.21131225,1.0233239406100918,[0.025    0.342608 0.025    0.975    0.025    0.234325],[0. 0. 0.],922,Humanoid,Triangle,[0.00330373 0.00119226 0.05636591],"[[ 0.95471613  0.29738322 -0.00896256]
 [-0.03269511  0.07492685 -0.9966529 ]
 [ 0.29571631 -0.95181363 -0.08125685]]"
1149,1149,../shapes\Humanoid\m204.obj,1224,[0.20196979 0.66631231 0.19203952],[0.20196971 0.6663131  0.1920394 ],[1. 1. 1.],0.21357769,1.053695040655786,[0.025    0.340756 0.025    0.975    0.025    0.353742],[0. 0. 0.],2338,Humanoid,Triangle,[0.04785105 0.00237942 0.00988116],"[[ 0.09730059 -0.99370982  0.05543822]
 [-0.99523683 -0.09681082  0.01145906]
 [ 0.00601996  0.05628913  0.99839636]]"
1150,1150,../shapes\Humanoid\m205.obj,662,[0.22219909 0.60698654 0.12601009],[0.22219908 0.60698664 0.1260101 ],[1. 1. 1.],0.26512173,1.0362808315978316,[0.025    0.383616 0.025    0.975    0.025    0.231815],[0. 0. 0.],1236,Humanoid,Triangle,[0.06768427 0.01063006 0.00143197],"[[ 0.05064163 -0.99808978  0.03538666]
 [-0.99228106 -0.05429968 -0.11148925]
 [-0.11319776  0.02946751  0.9931354 ]]"
1151,1151,../shapes\Humanoid\m206.obj,3109,[0.16175825 0.15221291 0.70132   ],[0.16175793 0.1522129  0.7013216 ],[1. 1. 1.],0.1896914,1.0124400257210942,[0.025    0.283789 0.025    0.260718 0.025    0.975   ],[0. 0. 0.],6056,Humanoid,Triangle,[0.00314593 0.00178975 0.04426382],"[[ 0.99328877  0.11565224  0.00140938]
 [ 0.11556558 -0.99289153  0.02847802]
 [-0.00469291  0.02812402  0.99959343]]"
1152,1152,../shapes\Humanoid\m207.obj,3238,[0.20826719 0.63229925 0.19240009],[0.2082671  0.63229877 0.19240008],[1. 1. 1.],0.21973589,1.0443812190444606,[0.025    0.354991 0.025    0.975    0.025    0.30667 ],[0. 0. 0.],5910,Humanoid,Triangle,[0.0573751  0.00381121 0.00188628],"[[ 0.01838941 -0.98020016 -0.19715344]
 [-0.99156857  0.00741837 -0.12937054]
 [-0.12827158 -0.1978702   0.97179925]]"
1153,1153,../shapes\Humanoid\m208.obj,349,[0.19669462 0.60246073 0.09950516],[0.19669463 0.60246086 0.09950514],[1. 1. 1.],0.25687274,1.0219467537572746,[0.025    0.368732 0.025    0.975    0.025    0.179024],[0. 0. 0.],694,Humanoid,Triangle,[0.00506945 0.0791727  0.00114529],"[[ 9.99999663e-01 -4.08711871e-04  7.11793670e-04]
 [-4.08555195e-04 -9.99999892e-01 -2.20245051e-04]
 [-7.11883610e-04 -2.19954170e-04  9.99999722e-01]]"
1154,1154,../shapes\Humanoid\m210.obj,210,[0.31668204 0.55521013 0.1824845 ],[0.31668204 0.5552102  0.18248458],[1. 1. 1.],0.2749882,1.2605318070436686,[0.025    0.622535 0.025    0.975    0.025    0.598927],[0. 0. 0.],404,Humanoid,Triangle,[0.0090927  0.0259829  0.05775516],"[[-0.35092807  0.93630199 -0.01371443]
 [ 0.1324646   0.03513879 -0.99056469]
 [ 0.92698577  0.34943363  0.13635805]]"
1155,1155,../shapes\Humanoid\m211.obj,2640,[0.18675508 0.53842771 0.1239289 ],[0.18675488 0.53842765 0.12392886],[1. 1. 1.],0.2393572,1.021245781888407,[0.025    0.339967 0.025    0.975    0.025    0.228073],[0. 0. 0.],5476,Humanoid,Triangle,[0.06891291 0.00535756 0.00137841],"[[ 0.07243522 -0.96641834  0.2465537 ]
 [-0.9907261  -0.09821171 -0.09389492]
 [-0.11495623  0.23746589  0.96456986]]"
1156,1156,../shapes\Humanoid\m212.obj,1290,[0.28741894 0.58242731 0.12289567],[0.28741908 0.58242714 0.1228957 ],[1. 1. 1.],0.27347484,1.0999558488042571,[0.025    0.556397 0.025    0.975    0.025    0.183177],[0. 0. 0.],2576,Humanoid,Triangle,[0.01891442 0.06818096 0.00110155],"[[ 9.99650645e-01 -2.64262116e-02  4.92263459e-04]
 [-2.63801654e-02 -9.98714907e-01 -4.32737848e-02]
 [-1.63519305e-03 -4.32456809e-02  9.99063130e-01]]"
1157,1157,../shapes\Humanoid\m213.obj,409,[0.16031157 0.53716169 0.09440692],[0.16031162 0.5371619  0.09440693],[1. 1. 1.],0.2486921,1.0068413639751592,[0.025    0.295623 0.025    0.975    0.025    0.219917],[0. 0. 0.],760,Humanoid,Triangle,[0.00570123 0.07568766 0.00083418],"[[ 1.00000000e+00  5.74956754e-08  7.15418245e-08]
 [ 5.39795734e-08 -9.98837082e-01  4.82129065e-02]
 [-7.42306609e-08  4.82129065e-02  9.98837082e-01]]"
1158,1158,../shapes\Humanoid\m214.obj,1739,[0.15906983 0.53993065 0.0967836 ],[0.15906978 0.53993046 0.09678358],[1. 1. 1.],0.24268115,1.0073154664478532,[0.025    0.29314  0.025    0.975    0.025    0.225712],[0. 0. 0.],3420,Humanoid,Triangle,[0.00530546 0.07213878 0.00059793],"[[ 1.00000000e+00  5.13157219e-08  4.43407307e-08]
 [ 4.90451349e-08 -9.98760542e-01  4.97732749e-02]
 [-4.68399237e-08  4.97732749e-02  9.98760542e-01]]"
