,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type
1132,../shapes\Humanoid\m185.obj,493,[0.16299765 0.55738489 0.19173872],[0.16299762 0.5573842  0.19173875],[1. 1. 1.],0.246705,1.027081620895748,[0.025    0.297162 0.025    0.975    0.025    0.304865],[0. 0. 0.],919,Humanoid,Triangle
1133,../shapes\Humanoid\m186.obj,375,[0.17527585 0.618263   0.10785253],[0.17527586 0.618263   0.10785254],[1. 1. 1.],0.24998067,1.0079653307905325,[0.025    0.322825 0.025    0.975    0.025    0.182462],[0. 0. 0.],564,Humanoid,Triangle
1134,../shapes\Humanoid\m187.obj,1618,[0.27820706 0.50934383 0.15631563],[0.27820674 0.50934315 0.15631582],[1. 1. 1.],0.22378896,1.1812631781314973,[0.025    0.562915 0.025    0.975    0.025    0.476143],[0. 0. 0.],3128,Humanoid,Triangle
1135,../shapes\Humanoid\m188.obj,1863,[0.16833208 0.59424897 0.10903066],[0.1683323  0.59424824 0.10903051],[1. 1. 1.],0.24155203,1.005896181180385,[0.025    0.309395 0.025    0.975    0.025    0.193661],[0. 0. 0.],3352,Humanoid,Triangle
1136,../shapes\Humanoid\m189.obj,309,[0.15645248 0.54301984 0.09677529],[0.1564524  0.5430199  0.09677532],[1. 1. 1.],0.2654947,0.996862044155894,[0.025    0.287813 0.025    0.975    0.025    0.173873],[0. 0. 0.],526,Humanoid,Triangle
1137,../shapes\Humanoid\m190.obj,1022,[0.25807776 0.61516633 0.26220307],[0.2580778  0.6151663  0.26220322],[1. 1. 1.],0.23106624,1.1314830672648235,[0.025    0.462848 0.025    0.975    0.025    0.456327],[0. 0. 0.],1773,Humanoid,Triangle
1138,../shapes\Humanoid\m191.obj,124,[0.272      0.49846775 0.12704839],[0.27199993 0.49846753 0.12704836],[1. 1. 1.],0.30093017,1.0875082014967756,[0.025  0.519  0.025  0.975  0.025  0.2151],[0. 0. 0.],264,Humanoid,Triangle
1139,../shapes\Humanoid\m192.obj,450,[0.15156551 0.55670892 0.12412775],[0.15156552 0.556709   0.12412784],[1. 1. 1.],0.2598548,1.0082590571511105,[0.025    0.278991 0.025    0.975    0.025    0.247654],[0. 0. 0.],837,Humanoid,Triangle
1140,../shapes\Humanoid\m193.obj,8622,[0.18440825 0.64907255 0.22242319],[0.18440871 0.6490779  0.22242273],[1. 1. 1.],0.24815781,1.13119404933732,[0.025    0.388658 0.025    0.975    0.025    0.519826],[0. 0. 0.],17298,Humanoid,Triangle
1141,../shapes\Humanoid\m194.obj,2244,[0.14628945 0.4538427  0.21259683],[0.14628947 0.45384285 0.21259677],[1. 1. 1.],0.23757924,1.041925668792039,[0.025    0.237304 0.025    0.975    0.025    0.396532],[0. 0. 0.],3460,Humanoid,Triangle
1142,../shapes\Humanoid\m195.obj,22608,[0.14593195 0.5851171  0.20501679],[0.14593183 0.58511615 0.20501691],[1. 1. 1.],0.27269933,1.0646266979400645,[0.025    0.292541 0.025    0.97277  0.025    0.429455],[0. 0. 0.],44050,Humanoid,Triangle
1143,../shapes\Humanoid\m196.obj,4049,[0.2327572  0.58068802 0.10999976],[0.2327573  0.5806867  0.10999972],[1. 1. 1.],0.21081309,1.0508617619556424,[0.025    0.440896 0.025    0.975    0.025    0.194826],[0. 0. 0.],7763,Humanoid,Triangle
1144,../shapes\Humanoid\m197.obj,2010,[0.12163672 0.43613144 0.16178056],[0.12163676 0.43613157 0.16178066],[1. 1. 1.],0.23012984,1.0011231345605098,[0.025    0.185681 0.025    0.975    0.025    0.296899],[0. 0. 0.],3012,Humanoid,Triangle
1145,../shapes\Humanoid\m198.obj,4657,[0.19531618 0.60876402 0.17558878],[0.19531572 0.60876435 0.17558905],[1. 1. 1.],0.24527645,1.0764584439545837,[0.025    0.406444 0.025    0.975    0.025    0.357811],[0. 0. 0.],19582,Humanoid,Triangle
1146,../shapes\Humanoid\m199.obj,6540,[0.20094792 0.1430695  0.54775492],[0.20094752 0.14306976 0.5477576 ],[1. 1. 1.],0.21414803,1.0327046732811114,[0.025    0.376621 0.025    0.225852 0.025    0.975   ],[0. 0. 0.],12936,Humanoid,Triangle
1147,../shapes\Humanoid\m202.obj,148,[0.16031162 0.5322812  0.0969226 ],[0.16031158 0.5322813  0.09692261],[1. 1. 1.],0.25293306,1.0079792671409022,[0.025    0.295623 0.025    0.975    0.025    0.225712],[0. 0. 0.],228,Humanoid,Triangle
1148,../shapes\Humanoid\m203.obj,477,[0.18840494 0.73320342 0.1515587 ],[0.18840504 0.733203   0.15155867],[1. 1. 1.],0.21131225,1.0233239406100918,[0.025    0.342608 0.025    0.975    0.025    0.234325],[0. 0. 0.],922,Humanoid,Triangle
1149,../shapes\Humanoid\m204.obj,1224,[0.20196979 0.66631231 0.19203952],[0.20196971 0.6663131  0.1920394 ],[1. 1. 1.],0.21357769,1.053695040655786,[0.025    0.340756 0.025    0.975    0.025    0.353742],[0. 0. 0.],2338,Humanoid,Triangle
1150,../shapes\Humanoid\m205.obj,662,[0.22219909 0.60698654 0.12601009],[0.22219908 0.60698664 0.1260101 ],[1. 1. 1.],0.26512173,1.0362808315978316,[0.025    0.383616 0.025    0.975    0.025    0.231815],[0. 0. 0.],1236,Humanoid,Triangle
1151,../shapes\Humanoid\m206.obj,3109,[0.16175825 0.15221291 0.70132   ],[0.16175793 0.1522129  0.7013216 ],[1. 1. 1.],0.1896914,1.0124400257210942,[0.025    0.283789 0.025    0.260718 0.025    0.975   ],[0. 0. 0.],6056,Humanoid,Triangle
1152,../shapes\Humanoid\m207.obj,3238,[0.20826719 0.63229925 0.19240009],[0.2082671  0.63229877 0.19240008],[1. 1. 1.],0.21973589,1.0443812190444606,[0.025    0.354991 0.025    0.975    0.025    0.30667 ],[0. 0. 0.],5910,Humanoid,Triangle
1153,../shapes\Humanoid\m208.obj,349,[0.19669462 0.60246073 0.09950516],[0.19669463 0.60246086 0.09950514],[1. 1. 1.],0.25687274,1.0219467537572746,[0.025    0.368732 0.025    0.975    0.025    0.179024],[0. 0. 0.],694,Humanoid,Triangle
1154,../shapes\Humanoid\m210.obj,210,[0.31668204 0.55521013 0.1824845 ],[0.31668204 0.5552102  0.18248458],[1. 1. 1.],0.2749882,1.2605318070436686,[0.025    0.622535 0.025    0.975    0.025    0.598927],[0. 0. 0.],404,Humanoid,Triangle
1155,../shapes\Humanoid\m211.obj,2640,[0.18675508 0.53842771 0.1239289 ],[0.18675488 0.53842765 0.12392886],[1. 1. 1.],0.2393572,1.021245781888407,[0.025    0.339967 0.025    0.975    0.025    0.228073],[0. 0. 0.],5476,Humanoid,Triangle
1156,../shapes\Humanoid\m212.obj,1290,[0.28741894 0.58242731 0.12289567],[0.28741908 0.58242714 0.1228957 ],[1. 1. 1.],0.27347484,1.0999558488042571,[0.025    0.556397 0.025    0.975    0.025    0.183177],[0. 0. 0.],2576,Humanoid,Triangle
1157,../shapes\Humanoid\m213.obj,409,[0.16031157 0.53716169 0.09440692],[0.16031162 0.5371619  0.09440693],[1. 1. 1.],0.2486921,1.0068413639751592,[0.025    0.295623 0.025    0.975    0.025    0.219917],[0. 0. 0.],760,Humanoid,Triangle
1158,../shapes\Humanoid\m214.obj,1739,[0.15906983 0.53993065 0.0967836 ],[0.15906978 0.53993046 0.09678358],[1. 1. 1.],0.24268115,1.0073154664478532,[0.025    0.29314  0.025    0.975    0.025    0.225712],[0. 0. 0.],3420,Humanoid,Triangle
1159,../shapes\Humanoid\m215.obj,689,[0.15944723 0.45359724 0.09725365],[0.15944742 0.45359704 0.09725373],[1. 1. 1.],0.29034963,1.0006692813330182,[0.025    0.294287 0.025    0.975    0.025    0.187245],[0. 0. 0.],1320,Humanoid,Triangle
1160,../shapes\Humanoid\m216.obj,9272,[0.19601195 0.57003718 0.31539077],[0.19601221 0.5700352  0.31539038],[1. 1. 1.],0.1318064,1.1180318784110543,[0.025    0.384915 0.025    0.975    0.025    0.491858],[0. 0. 0.],17495,Humanoid,Triangle
1161,../shapes\Humanoid\m217.obj,955,[0.15243826 0.60018213 0.16185852],[0.15243827 0.60018224 0.1618586 ],[1. 1. 1.],0.21608403,1.0318371708744394,[0.025    0.326559 0.025    0.975    0.025    0.291927],[0. 0. 0.],1835,Humanoid,Triangle
1162,../shapes\Humanoid\m218.obj,947,[0.41347829 0.55854669 0.26714625],[0.41347846 0.55854636 0.2671463 ],[1. 1. 1.],0.3154788,1.2841767167784617,[0.025    0.750381 0.025    0.975    0.025    0.494502],[0. 0. 0.],1862,Humanoid,Triangle
1163,../shapes\Humanoid\m219.obj,178,[0.46323911 0.68505777 0.09479354],[0.46323925 0.6850577  0.09479356],[1. 1. 1.],0.3135877,1.3000190933624918,[0.025    0.897757 0.025    0.975    0.025    0.185763],[0. 0. 0.],608,Humanoid,Triangle
1164,../shapes\Humanoid\m220.obj,12911,[0.47699493 0.66499995 0.12884557],[0.4769955 0.6649996 0.1288459],[1. 1. 1.],0.33178642,1.3267690958595053,[0.025    0.929319 0.025    0.975    0.025    0.225058],[0. 0. 0.],25449,Humanoid,Triangle
1165,../shapes\Humanoid\m221.obj,10576,[0.47610532 0.71949604 0.113298  ],[0.476107   0.71949524 0.113298  ],[1. 1. 1.],0.31115514,1.3231803192177654,[0.025    0.926982 0.025    0.975    0.025    0.211372],[0. 0. 0.],21105,Humanoid,Triangle
1166,../shapes\Humanoid\m222.obj,17639,[0.5        0.59893649 0.14511415],[0.50000054 0.59893316 0.14511405],[1. 1. 1.],0.35928187,1.3499406395219866,[0.025    0.975    0.025    0.963345 0.025    0.223364],[0. 0. 0.],34584,Humanoid,Triangle
1167,../shapes\Humanoid\m223.obj,10473,[0.47779215 0.57076545 0.10843054],[0.47779396 0.570766   0.10843043],[1. 1. 1.],0.33827904,1.3230546578650644,[0.025    0.930491 0.025    0.975    0.025    0.19251 ],[0. 0. 0.],20895,Humanoid,Triangle
1168,../shapes\Humanoid\m224.obj,9660,[0.50036954 0.6354678  0.11126551],[0.5003681  0.6354687  0.11126547],[1. 1. 1.],0.2995981,1.3403678324479427,[0.025    0.975    0.025    0.954548 0.025    0.198281],[0. 0. 0.],19219,Humanoid,Triangle
1169,../shapes\Humanoid\m226.obj,6368,[0.43978459 0.52446874 0.16572281],[0.439786   0.5244687  0.16572304],[1. 1. 1.],0.3230142,1.2834788573521037,[0.025    0.854559 0.025    0.975    0.025    0.263012],[0. 0. 0.],12712,Humanoid,Triangle
1170,../shapes\Humanoid\m227.obj,7015,[0.46146813 0.58794116 0.15470028],[0.46146834 0.58794075 0.15470022],[1. 1. 1.],0.31344312,1.3091529705931344,[0.025    0.891272 0.025    0.975    0.025    0.271889],[0. 0. 0.],15968,Humanoid,Triangle
1171,../shapes\Humanoid\m228.obj,15201,[0.49170037 0.69094926 0.28991406],[0.4916988  0.6909494  0.28991386],[1. 1. 1.],0.27412033,1.3765334487628014,[0.025    0.956645 0.025    0.975    0.025    0.377678],[0. 0. 0.],33262,Humanoid,Triangle
1172,../shapes\Humanoid\m229.obj,18153,[0.47360093 0.63524331 0.14105473],[0.4736     0.63524395 0.14105487],[1. 1. 1.],0.30292526,1.326060220920673,[0.025    0.931192 0.025    0.975    0.025    0.211418],[0. 0. 0.],35711,Humanoid,Triangle
1173,../shapes\Humanoid\m230.obj,14796,[0.46290881 0.621776   0.14256311],[0.46290928 0.6217765  0.14256287],[1. 1. 1.],0.33622527,1.306042889627774,[0.025    0.900784 0.025    0.975    0.025    0.215395],[0. 0. 0.],28681,Humanoid,Triangle
1174,../shapes\Humanoid\m231.obj,13022,[0.46643018 0.62036794 0.26309959],[0.46643034 0.6203678  0.26310122],[1. 1. 1.],0.2732028,1.3349445992617892,[0.025    0.90524  0.025    0.975    0.025    0.348658],[0. 0. 0.],24954,Humanoid,Triangle
1175,../shapes\Humanoid\m232.obj,429,[0.45870412 0.51590367 0.12135974],[0.45870396 0.5159036  0.12135971],[1. 1. 1.],0.26587653,1.3139154787327771,[0.025    0.892351 0.025    0.975    0.025    0.292537],[0. 0. 0.],854,Humanoid,Triangle
1176,../shapes\Humanoid\m233.obj,747,[0.49613892 0.61539025 0.10643323],[0.4961387  0.6153897  0.10643318],[1. 1. 1.],0.28975567,1.3504278067527264,[0.025    0.967279 0.025    0.975    0.025    0.207388],[0. 0. 0.],1430,Humanoid,Triangle
1177,../shapes\Humanoid\m234.obj,529,[0.43282451 0.6177936  0.10417042],[0.43282458 0.6177936  0.10417044],[1. 1. 1.],0.29603815,1.2681012863581107,[0.025    0.843264 0.025    0.975    0.025    0.214802],[0. 0. 0.],992,Humanoid,Triangle
1178,../shapes\Humanoid\m235.obj,408,[0.43834581 0.53260217 0.11121478],[0.43834558 0.53260165 0.11121476],[1. 1. 1.],0.30172992,1.2772048207933038,[0.025    0.849048 0.025    0.975    0.025    0.247928],[0. 0. 0.],812,Humanoid,Triangle
1179,../shapes\Humanoid\m236.obj,2841,[0.50020521 0.59028196 0.12973111],[0.500204   0.5902813  0.12973106],[1. 1. 1.],0.29944083,1.3513771681897855,[0.025    0.975    0.025    0.956304 0.025    0.262472],[0. 0. 0.],5445,Humanoid,Triangle
1180,../shapes\Humanoid\m237.obj,480,[0.474953   0.59670136 0.09121276],[0.4749528  0.5967015  0.09121275],[1. 1. 1.],0.29786295,1.3149723182912347,[0.025    0.925512 0.025    0.975    0.025    0.15042 ],[0. 0. 0.],956,Humanoid,Triangle
1181,../shapes\Humanoid\m238.obj,559,[0.4610131  0.64736506 0.11322951],[0.46101317 0.64736456 0.11322951],[1. 1. 1.],0.27714187,1.3040550675030458,[0.025    0.900705 0.025    0.975    0.025    0.201636],[0. 0. 0.],880,Humanoid,Triangle
1182,../shapes\Humanoid\m239.obj,551,[0.38018197 0.64554117 0.12570304],[0.38018194 0.64554113 0.12570313],[1. 1. 1.],0.2630719,1.201328350111562,[0.025    0.73491  0.025    0.975    0.025    0.216618],[0. 0. 0.],831,Humanoid,Triangle
1183,../shapes\Humanoid\m240.obj,716,[0.46447839 0.63155631 0.10085431],[0.46447802 0.631556   0.10085426],[1. 1. 1.],0.25075996,1.3050286159041857,[0.025    0.903961 0.025    0.975    0.025    0.192413],[0. 0. 0.],1352,Humanoid,Triangle
1184,../shapes\Humanoid\m241.obj,589,[0.41592655 0.62811197 0.23567521],[0.4159267  0.6281126  0.23567519],[1. 1. 1.],0.26803792,1.2641493696937707,[0.025    0.798532 0.025    0.975    0.025    0.336804],[0. 0. 0.],874,Humanoid,Triangle
1185,../shapes\Humanoid\m242.obj,598,[0.44935875 0.63007976 0.25385104],[0.4493588  0.63007927 0.253851  ],[1. 1. 1.],0.27057597,1.3367004898020862,[0.025    0.868253 0.025    0.975    0.025    0.441164],[0. 0. 0.],880,Humanoid,Triangle
1186,../shapes\Humanoid\m243.obj,568,[0.47961285 0.65209059 0.10030634],[0.47961298 0.6520899  0.10030632],[1. 1. 1.],0.28731906,1.3166198349800873,[0.025    0.919047 0.025    0.975    0.025    0.202954],[0. 0. 0.],857,Humanoid,Triangle
1187,../shapes\Humanoid\m244.obj,540,[0.45029576 0.65933856 0.11825451],[0.45029598 0.65933865 0.11825454],[1. 1. 1.],0.28221837,1.2860437554180342,[0.025    0.873235 0.025    0.975    0.025    0.203622],[0. 0. 0.],840,Humanoid,Triangle
1188,../shapes\Humanoid\m245.obj,574,[0.47565512 0.64893266 0.09702728],[0.47565532 0.6489325  0.09702732],[1. 1. 1.],0.27607518,1.3127052110870099,[0.025    0.916742 0.025    0.975    0.025    0.184659],[0. 0. 0.],862,Humanoid,Triangle
1189,../shapes\Humanoid\m246.obj,583,[0.4073608  0.66115786 0.09300757],[0.40736088 0.66115755 0.09300756],[1. 1. 1.],0.26588422,1.231572457262867,[0.025    0.793012 0.025    0.975    0.025    0.181295],[0. 0. 0.],886,Humanoid,Triangle
1190,../shapes\Humanoid\m248.obj,518,[0.47017655 0.65492484 0.10095723],[0.47017652 0.6549245  0.10095721],[1. 1. 1.],0.2923415,1.311501103021132,[0.025    0.917266 0.025    0.975    0.025    0.171275],[0. 0. 0.],897,Humanoid,Triangle
1191,../shapes\Humanoid\m249.obj,7970,[0.38235681 0.63684905 0.18549744],[0.38235664 0.636846   0.18549703],[1. 1. 1.],0.28163078,1.2164148302004298,[0.025    0.731246 0.025    0.975    0.025    0.304967],[0. 0. 0.],15874,Humanoid,Triangle
1192,../shapes\Humanoid\m250.obj,10589,[0.37174257 0.72515723 0.11607016],[0.3717431 0.7251546 0.1160705],[1. 1. 1.],0.25307336,1.1874290553391393,[0.025    0.718992 0.025    0.975    0.025    0.185819],[0. 0. 0.],20349,Humanoid,Triangle
1193,../shapes\Humanoid\m251.obj,8077,[0.38367554 0.55532867 0.12481567],[0.38367504 0.5553283  0.12481558],[1. 1. 1.],0.3241096,1.2017365066612153,[0.025    0.742238 0.025    0.975    0.025    0.190046],[0. 0. 0.],16126,Humanoid,Triangle
1194,../shapes\Humanoid\m252.obj,9698,[0.49991024 0.6089739  0.16361521],[0.49991047 0.60897315 0.16361529],[1. 1. 1.],0.34269765,1.3597830924245509,[0.025    0.975    0.025    0.970692 0.025    0.253422],[0. 0. 0.],19304,Humanoid,Triangle
1195,../shapes\Humanoid\m253.obj,11806,[0.37129918 0.68096337 0.13661738],[0.37130097 0.68096185 0.13661768],[1. 1. 1.],0.26044077,1.1955686237686494,[0.025   0.7175  0.025   0.975   0.025   0.24255],[0. 0. 0.],23197,Humanoid,Triangle
1196,../shapes\Humanoid\m254.obj,16082,[0.34957624 0.58217659 0.09574347],[0.3495755  0.58217597 0.09574353],[1. 1. 1.],0.3295786,1.1596274353640164,[0.025    0.674155 0.025    0.975    0.025    0.169338],[0. 0. 0.],31221,Humanoid,Triangle
1197,../shapes\Humanoid\m255.obj,16870,[0.4840139  0.5115588  0.09495699],[0.48401782 0.5115612  0.09495679],[1. 1. 1.],0.3465539,1.3316494054923826,[0.025    0.945165 0.025    0.975    0.025    0.180198],[0. 0. 0.],35325,Humanoid,Triangle
1198,../shapes\Humanoid\m256.obj,7303,[0.28983998 0.53934346 0.6780828 ],[0.28984067 0.5393436  0.6780844 ],[1. 1. 1.],0.2530613,1.3354499982237729,[0.025   0.55464 0.025   0.975   0.025   0.79986],[0. 0. 0.],14424,Humanoid,Triangle
1199,../shapes\Humanoid\m257.obj,372,[0.20529562 0.5851259  0.50091548],[0.20529565 0.5851259  0.5009159 ],[1. 1. 1.],0.29168215,1.3471076941370854,[0.025    0.409814 0.025    0.899138 0.025    0.975   ],[0. 0. 0.],721,Humanoid,Triangle
1200,../shapes\Humanoid\m258.obj,12410,[0.35444941 0.64817409 0.0998912 ],[0.3544491  0.64817566 0.09989152],[1. 1. 1.],0.31862354,1.1640634779140224,[0.025    0.683898 0.025    0.975    0.025    0.160636],[0. 0. 0.],24119,Humanoid,Triangle
1201,../shapes\Humanoid\m259.obj,402,[0.20909115 0.45596373 0.35934191],[0.20909104 0.45596406 0.3593421 ],[1. 1. 1.],0.29090774,1.177789232911514,[0.025    0.389217 0.025    0.975    0.025    0.618324],[0. 0. 0.],728,Humanoid,Triangle
1202,../shapes\Humanoid\m260.obj,1068,[0.24394847 0.58262163 0.17865635],[0.24394843 0.5826221  0.17865632],[1. 1. 1.],0.22050336,1.087010921996187,[0.025    0.442046 0.025    0.975    0.025    0.349292],[0. 0. 0.],2092,Humanoid,Triangle
1203,../shapes\Humanoid\m261.obj,481,[0.14887042 0.56101669 0.23973661],[0.14887044 0.5610168  0.2397365 ],[1. 1. 1.],0.24613175,1.033903629007958,[0.025    0.274933 0.025    0.975    0.025    0.347475],[0. 0. 0.],895,Humanoid,Triangle
1204,../shapes\Humanoid\m262.obj,470,[0.15362157 0.53500445 0.19132533],[0.15362151 0.5350046  0.19132537],[1. 1. 1.],0.2581307,1.0328128933253231,[0.025    0.274585 0.025    0.975    0.025    0.344233],[0. 0. 0.],880,Humanoid,Triangle
1205,../shapes\Humanoid\m263.obj,478,[0.16998464 0.56081162 0.33476185],[0.16998465 0.56081176 0.33476183],[1. 1. 1.],0.2602807,1.1133394226322375,[0.025    0.313418 0.025    0.975    0.025    0.528825],[0. 0. 0.],899,Humanoid,Triangle
1206,../shapes\Humanoid\m264.obj,8798,[0.18332661 0.25617036 0.44458251],[0.18332657 0.25617018 0.44458273],[1. 1. 1.],0.26737055,1.0610094575681523,[0.025    0.335492 0.025    0.38114  0.025    0.975   ],[0. 0. 0.],17547,Humanoid,Triangle
1207,../shapes\Humanoid\m265.obj,16267,[0.24649815 0.39186313 0.49529333],[0.2464982  0.39186272 0.49529323],[1. 1. 1.],0.28212702,1.2923880994002037,[0.025    0.380248 0.025    0.825978 0.025    0.975   ],[0. 0. 0.],32530,Humanoid,Triangle
1208,../shapes\Humanoid\m266.obj,1092,[0.16889005 0.53219066 0.51099025],[0.16888994 0.53219056 0.51098996],[1. 1. 1.],0.3176815,1.3187898823675746,[0.025    0.31278  0.025    0.975    0.025    0.893268],[0. 0. 0.],2132,Humanoid,Triangle
1209,../shapes\Insect\D00081.obj,313,[ 0.00250306  0.00120946 -0.08181526],[ 0.00250307  0.00120944 -0.08181524],[1. 1. 1.],0.36044985,2.306644998022169,[-0.875191  0.869178 -0.350645  1.0443   -0.350236  0.225886],[0. 0. 0.],578,Insect,Triangle
1210,../shapes\Insect\D00082.obj,7162,[-0.25029221 -0.00140272 -0.02734639],[-0.25029185 -0.00140271 -0.02734637],[1. 1. 1.],0.38492286,2.3768853328509483,[-0.590599  0.93829  -0.835046  0.801546 -0.344072  0.451949],[0. 0. 0.],12876,Insect,Triangle
1211,../shapes\Insect\D00102.obj,2572,[ 0.03993164  0.18069048 -0.00558587],[ 0.03993159  0.18069035 -0.00558587],[1. 1. 1.],0.29370102,2.3143424152112777,[-0.886803  0.813473 -0.57891   0.54971  -0.469734  0.621806],[0. 0. 0.],5046,Insect,Triangle
1212,../shapes\Insect\D00109.obj,3288,[ 0.0147338  -0.12953232 -0.09652574],[ 0.0147338  -0.12953258 -0.09652575],[1. 1. 1.],0.39998972,2.4132921652406525,[-0.846761  0.840154 -0.615379  0.764062 -0.425006  0.612028],[0. 0. 0.],5280,Insect,Triangle
1213,../shapes\Insect\D00117.obj,5090,[-0.22501774  0.08104829 -0.00627917],[-0.2250178   0.08104822 -0.00627917],[1. 1. 1.],0.40343994,2.337731702835601,[-1.04016   0.651547 -0.571054  0.792275 -0.604933  0.257883],[0. 0. 0.],9732,Insect,Triangle
1214,../shapes\Insect\D00136.obj,1384,[-0.00277592  0.02236349 -0.06385328],[-0.00277589  0.0223635  -0.06385327],[1. 1. 1.],0.38113695,1.8520908001448015,[-1.01657   0.428487 -0.40694   0.616101 -0.355477  0.188065],[0. 0. 0.],2556,Insect,Triangle
1215,../shapes\Insect\D00160.obj,253,[-0.2255669   0.14276038 -0.04952262],[-0.22556692  0.14276038 -0.04952262],[1. 1. 1.],0.72304696,2.6498533169224454,[-0.992786  0.780602 -0.897329  0.987547 -0.25135   0.317913],[0. 0. 0.],458,Insect,Triangle
1216,../shapes\Insect\D00180.obj,2572,[-0.03406058 -0.18010739  0.00175733],[-0.03406054 -0.18010728  0.00175732],[1. 1. 1.],0.293701,2.3119537908147705,[-0.815003  0.889184 -0.524205  0.572469 -0.639429  0.473308],[0. 0. 0.],5046,Insect,Triangle
1217,../shapes\Insect\D00231.obj,312,[-0.03041105  0.01142918  0.03087216],[-0.03041107  0.01142917  0.03087216],[1. 1. 1.],0.2961814,2.4540166025433994,[-0.832333  0.836597 -0.897677  0.864382 -0.213491  0.149852],[0. 0. 0.],570,Insect,Triangle
1218,../shapes\Insect\D00291.obj,296,[-0.14169894 -0.01706242 -0.01834415],[-0.14169891 -0.01706242 -0.01834416],[1. 1. 1.],0.45944905,2.0670303842959,[-0.851002  0.941974 -0.504469  0.467634 -0.238823  0.097135],[0. 0. 0.],528,Insect,Triangle
1219,../shapes\Insect\D00294.obj,2056,[-0.21782684  0.09252145  0.02259257],[-0.21782675  0.09252154  0.02259255],[1. 1. 1.],0.49465495,2.292795456233916,[-0.646123  1.00737  -0.71144   0.796623 -0.216035  0.282581],[0. 0. 0.],3110,Insect,Triangle
